fecha,positivo,positivo_rapida,positivo_molecular,positivo_antigenica,muestra,muestra_rapida,muestra_molecular,muestra_antigenica,sintomaticos,defunciones,inicio,inicio_molecular,inicio_rapida,inicio_antigenica,recuperado,total_positivo,total_positivo_rapida,total_positivo_molecular,total_positivo_antigenica,total_muestra,total_muestra_rapida,total_muestra_molecular,total_muestra_antigenica,total_recuperado,total_sintomaticos,total_defunciones,total_inicio,total_inicio_molecular,total_inicio_rapida,total_inicio_antigenica,posi,posi_rapida,posi_molecular,posi_antigenica,dias,primera_ola_positivo,segunda_ola_positivo,primera_ola_defunciones,segunda_ola_defunciones,primera_ola_tasamolecular,segunda_ola_tasamolecular
2021-03-01,480,176,66,238,2159,692,136,1309,149,22,162,79,79,69,404,96390,81558,9888,4944,573769,512730,27399,31726,92197,19178,1914,18583,9613,9613,1072,.22232515,.25433525,.4852941,.18181819,357,0,,,,,
2021-03-02,407,127,68,212,1820,528,147,1132,120,13,106,64,64,35,385,96797,81685,9956,5156,575589,513258,27546,32858,92582,19298,1927,18689,9677,9677,1107,.22362638,.2405303,.46258503,.18727915,358,0,,,,,
2021-03-03,488,200,94,194,2147,707,172,1251,163,17,105,54,54,42,340,97285,81885,10050,5350,577736,513965,27718,34109,92922,19461,1944,18794,9731,9731,1149,.22729389,.28288543,.54651165,.15507594,359,0,,,,,
2021-03-04,435,185,69,181,1908,641,177,1067,130,23,87,42,42,35,394,97720,82070,10119,5531,579644,514606,27895,35176,93316,19591,1967,18881,9773,9773,1184,.22798742,.28861153,.3898305,.16963449,360,0,,,,,
2021-03-05,421,123,87,211,1790,449,169,1160,145,12,97,48,48,33,462,98141,82193,10206,5742,581434,515055,28064,36336,93778,19736,1979,18978,9821,9821,1217,.23519553,.27394208,.51479292,.18189655,361,0,,,,,
2021-03-06,405,123,80,202,1964,452,206,1287,138,19,105,56,56,44,411,98546,82316,10286,5944,583398,515507,28270,37623,94189,19874,1998,19083,9877,9877,1261,.20621181,.2721239,.3883495,.15695415,362,0,,,,,
2021-03-07,96,29,2,65,534,148,5,355,30,26,93,55,55,36,105,98642,82345,10288,6009,583932,515655,28275,37978,94294,19904,2024,19176,9932,9932,1297,.17977528,.19594595,.40000001,.18309858,363,0,,,,,
2021-03-08,442,179,32,231,2220,701,73,1433,101,13,132,67,67,47,484,99084,82524,10320,6240,586152,516356,28348,39411,94778,20005,2037,19308,9999,9999,1344,.19909909,.25534949,.43835616,.16120028,364,0,,,,,
2021-03-09,483,163,85,235,2340,726,177,1425,136,12,83,48,48,32,345,99567,82687,10405,6475,588492,517082,28525,40836,95123,20141,2049,19391,10047,10047,1376,.20641026,.22451791,.48022598,.16491228,365,0,,,,,
2021-03-10,495,158,61,276,2431,610,158,1652,129,11,142,72,72,54,468,100062,82845,10466,6751,590923,517692,28683,42488,95591,20270,2060,19533,10119,10119,1430,.20361991,.25901639,.38607594,.16707022,366,0,,,,,
2021-03-11,479,181,79,219,2434,639,158,1617,145,20,73,39,39,29,451,100541,83026,10545,6970,593357,518331,28841,44105,96042,20415,2080,19606,10158,10158,1459,.1967954,.2832551,.5,.135436,367,0,,,,,
2021-03-12,432,159,55,218,2557,688,165,1691,119,13,124,72,72,42,315,100973,83185,10600,7188,595914,519019,29006,45796,96357,20534,2093,19730,10230,10230,1501,.16894798,.23110466,.33333334,.1289178,368,0,,,,,
2021-03-13,354,126,63,165,2312,503,152,1635,107,22,131,66,66,55,319,101327,83311,10663,7353,598226,519522,29158,47431,96676,20641,2115,19861,10296,10296,1556,.15311418,.25049701,.41447368,.10091743,369,0,,,,,
2021-03-14,119,15,1,103,615,84,1,508,27,22,120,60,60,52,99,101446,83326,10664,7456,598841,519606,29159,47939,96775,20668,2137,19981,10356,10356,1608,.19349593,.17857143,1,.2027559,370,0,,,,,
2021-03-15,549,164,61,324,2261,597,121,1530,138,13,155,87,87,57,476,101995,83490,10725,7780,601102,520203,29280,49469,97251,20806,2150,20136,10443,10443,1665,.24281292,.27470687,.50413221,.21176471,371,0,,,,,
2021-03-16,406,97,86,223,1558,349,156,1038,140,15,107,69,69,31,445,102401,83587,10811,8003,602660,520552,29436,50507,97696,20946,2165,20243,10512,10512,1696,.26059049,.27793697,.55128205,.21483622,372,0,,,,,
2021-03-17,445,86,76,283,1662,298,189,1160,148,15,118,68,68,44,441,102846,83673,10887,8286,604322,520850,29625,51667,98137,21094,2180,20361,10580,10580,1740,.2677497,.28859061,.40211639,.24396552,373,0,,,,,
2021-03-18,418,108,70,240,1798,351,157,1279,149,11,123,78,78,38,429,103264,83781,10957,8526,606120,521201,29782,52946,98566,21243,2191,20484,10658,10658,1778,.23248054,.30769232,.44585988,.1876466,374,0,,,,,
2021-03-19,429,101,76,252,1892,346,158,1374,145,14,110,65,65,43,455,103693,83882,11033,8778,608012,521547,29940,54320,99021,21388,2205,20594,10723,10723,1821,.22674419,.29190752,.48101267,.18340611,375,0,,,,,
2021-03-20,381,86,101,194,1800,351,178,1254,152,17,181,125,125,48,421,104074,83968,11134,8972,609812,521898,30118,55574,99442,21540,2222,20775,10848,10848,1869,.21166667,.24501425,.56741571,.15470494,376,0,,,,,
2021-03-21,128,20,1,107,522,61,1,443,33,17,107,60,60,45,83,104202,83988,11135,9079,610334,521959,30119,56017,99525,21573,2239,20882,10908,10908,1914,.24521072,.32786885,1,.24153499,377,0,,,,,
2021-03-22,544,134,80,330,1993,414,131,1439,143,9,135,75,75,52,424,104746,84122,11215,9409,612327,522373,30250,57456,99949,21716,2248,21017,10983,10983,1966,.27295536,.32367149,.61068702,.22932592,378,0,,,,,
2021-03-23,474,115,102,257,2041,379,156,1487,165,19,118,59,59,53,422,105220,84237,11317,9666,614368,522752,30406,58943,100371,21881,2267,21135,11042,11042,2019,.2322391,.30343008,.65384614,.17283121,379,0,,,,,
2021-03-24,512,126,104,282,2187,491,194,1482,176,20,110,65,65,41,424,105732,84363,11421,9948,616555,523243,30600,60425,100795,22057,2287,21245,11107,11107,2060,.23411065,.25661916,.53608245,.1902834,380,0,,,,,
2021-03-25,582,158,116,308,2323,416,229,1662,184,16,109,55,55,43,407,106314,84521,11537,10256,618878,523659,30829,62087,101202,22241,2303,21354,11162,11162,2103,.25053811,.37980768,.50655019,.18531889,381,0,,,,,
2021-03-26,479,120,87,272,2017,371,171,1460,151,15,105,54,54,47,375,106793,84641,11624,10528,620895,524030,31000,63547,101577,22392,2318,21459,11216,11216,2150,.23748142,.32345015,.50877196,.18630137,382,0,,,,,
2021-03-27,411,126,61,224,1702,446,144,1094,122,18,98,39,39,53,316,107204,84767,11685,10752,622597,524476,31144,64641,101893,22514,2336,21557,11255,11255,2203,.2414806,.2825112,.4236111,.20475321,383,0,,,,,
2021-03-28,137,32,1,104,634,89,1,523,33,21,156,71,71,77,124,107341,84799,11686,10856,623231,524565,31145,65164,102017,22547,2357,21713,11326,11326,2280,.21608832,.35955057,1,.19885278,384,0,,,,,
2021-03-29,628,171,62,395,2591,622,127,1822,138,20,139,77,77,52,515,107969,84970,11748,11251,625822,525187,31272,66986,102532,22685,2377,21852,11403,11403,2332,.24237746,.2749196,.48818898,.21679473,385,0,,,,,
2021-03-30,508,139,82,287,2440,531,163,1730,161,16,98,55,55,38,420,108477,85109,11830,11538,628262,525718,31435,68716,102952,22846,2393,21950,11458,11458,2370,.20819671,.26177025,.50306749,.16589595,386,0,,,,,
2021-03-31,577,146,73,358,2342,552,148,1622,154,20,88,50,50,36,488,109054,85255,11903,11896,630604,526270,31583,70338,103440,23000,2413,22038,11508,11508,2406,.24637063,.26449275,.49324325,.22071517,387,0,,,,,
2021-04-01,324,51,51,222,939,165,111,647,113,16,220,98,98,98,468,109378,85306,11954,12118,631543,526435,31694,70985,103908,23113,2429,22258,11606,11606,2504,.34504792,.30909091,.45945945,.34312209,388,0,,,,,
2021-04-02,210,28,0,182,688,76,1,594,51,17,125,45,45,74,444,109588,85334,11954,12300,632231,526511,31695,71579,104352,23164,2446,22383,11651,11651,2578,.30523255,.36842105,0,.30639732,389,0,,,,,
2021-04-03,468,60,104,304,2006,190,199,1591,174,26,135,64,64,67,417,110056,85394,12058,12604,634237,526701,31894,73170,104769,23338,2472,22518,11715,11715,2645,.2333001,.31578946,.52261305,.19107479,390,0,,,,,
2021-04-04,145,10,1,134,629,68,2,536,45,23,131,62,62,65,134,110201,85404,12059,12738,634866,526769,31896,73706,104903,23383,2495,22649,11777,11777,2710,.23052464,.14705883,.5,.25,391,0,,,,,
2021-04-05,774,211,64,499,2869,731,121,1994,180,23,152,67,67,75,582,110975,85615,12123,13237,637735,527500,32017,75700,105485,23563,2518,22801,11844,11844,2785,.2697804,.28864568,.5289256,.25025076,392,0,,,,,
2021-04-06,638,164,26,448,2683,512,44,2102,138,25,153,71,71,74,489,111613,85779,12149,13685,640418,528012,32061,77802,105974,23701,2543,22954,11915,11915,2859,.23779352,.3203125,.59090906,.21313035,393,0,,,,,
2021-04-07,719,146,170,403,2645,445,266,1917,267,17,110,45,45,60,525,112332,85925,12319,14088,643063,528457,32327,79719,106499,23968,2560,23064,11960,11960,2919,.27183366,.32808989,.63909775,.21022432,394,0,,,,,
2021-04-08,673,177,117,379,2987,590,337,2037,227,23,141,52,52,73,480,113005,86102,12436,14467,646050,529047,32664,81756,106979,24195,2583,23205,12012,12012,2992,.22530967,.30000001,.34718102,.18605793,395,0,,,,,
2021-04-09,553,118,61,374,2365,346,129,1868,149,22,142,59,59,80,401,113558,86220,12497,14841,648415,529393,32793,83624,107380,24344,2605,23347,12071,12071,3072,.23382664,.34104046,.4728682,.20021413,396,0,,,,,
2021-04-10,592,129,106,357,2240,393,259,1570,197,18,150,60,60,79,352,114150,86349,12603,15198,650655,529786,33052,85194,107732,24541,2623,23497,12131,12131,3151,.26428571,.32824427,.40926641,.22738853,397,0,,,,,
2021-04-11,158,29,0,129,716,72,0,625,37,19,105,50,50,50,120,114308,86378,12603,15327,651371,529858,33052,85819,107852,24578,2642,23602,12181,12181,3201,.22067039,.40277779,,.20640001,398,0,,,,,
2021-04-12,668,160,57,451,2672,526,135,1990,174,21,148,62,62,72,662,114976,86538,12660,15778,654043,530384,33187,87809,108514,24752,2663,23750,12243,12243,3273,.25,.3041825,.42222223,.22663316,399,0,,,,,
2021-04-13,607,136,47,424,2392,345,147,1876,153,24,117,49,49,63,535,115583,86674,12707,16202,656435,530729,33334,89685,109049,24905,2687,23867,12292,12292,3336,.25376254,.39420289,.3197279,.2260128,400,0,,,,,
2021-04-14,574,134,100,340,2694,387,279,2003,181,25,112,39,39,65,588,116157,86808,12807,16542,659129,531116,33613,91688,109637,25086,2712,23979,12331,12331,3401,.21306607,.34625322,.35842294,.16974539,401,0,,,,,
2021-04-15,569,130,74,365,2365,385,210,1743,150,27,115,44,44,58,426,116726,86938,12881,16907,661494,531501,33823,93431,110063,25236,2739,24094,12375,12375,3459,.24059197,.33766234,.35238096,.20940906,402,0,,,,,
2021-04-16,553,116,72,365,2257,347,216,1670,162,24,136,57,57,75,294,117279,87054,12953,17272,663751,531848,34039,95101,110357,25398,2763,24230,12432,12432,3534,.2450155,.33429396,.33333334,.21856287,403,0,,,,,
2021-04-17,487,88,72,327,2379,324,162,1870,153,23,127,62,62,58,531,117766,87142,13025,17599,666130,532172,34201,96971,110888,25551,2786,24357,12494,12494,3592,.20470786,.27160493,.44444445,.1748663,404,0,,,,,
2021-04-18,150,23,0,127,704,79,3,591,44,31,146,70,70,68,163,117916,87165,13025,17726,666834,532251,34204,97562,111051,25595,2817,24503,12564,12564,3660,.21306819,.29113925,0,.21489002,405,0,,,,,
2021-04-19,745,160,63,522,3089,425,198,2449,206,17,112,52,52,57,730,118661,87325,13088,18248,669923,532676,34402,100011,111781,25801,2834,24615,12616,12616,3717,.24117838,.3764706,.31818181,.21314822,406,0,,,,,
2021-04-20,524,138,42,344,2146,335,114,1675,136,22,139,66,66,62,604,119185,87463,13130,18592,672069,533011,34516,101686,112385,25937,2856,24754,12682,12682,3779,.24417521,.41194031,.36842105,.20537314,407,0,,,,,
2021-04-21,485,134,18,333,2014,374,68,1550,95,22,92,34,34,54,701,119670,87597,13148,18925,674083,533385,34584,103236,113086,26032,2878,24846,12716,12716,3833,.2408143,.35828876,.2647059,.21483871,408,0,,,,,
2021-04-22,541,124,74,343,2324,390,216,1696,167,22,100,44,44,53,644,120211,87721,13222,19268,676407,533775,34800,104932,113730,26199,2900,24946,12760,12760,3886,.23278829,.31794873,.3425926,.20224057,409,0,,,,,
2021-04-23,581,125,122,334,2475,369,317,1770,197,19,105,46,46,49,547,120792,87846,13344,19602,678882,534144,35117,106702,114277,26396,2919,25051,12806,12806,3935,.23474747,.3387534,.38485804,.18870057,410,0,,,,,
2021-04-24,487,108,80,299,2059,239,247,1557,159,16,106,45,45,59,556,121279,87954,13424,19901,680941,534383,35364,108259,114833,26555,2935,25157,12851,12851,3994,.23652259,.45188284,.32388663,.19203597,411,0,,,,,
2021-04-25,94,17,0,77,607,51,1,537,29,18,90,38,38,48,153,121373,87971,13424,19978,681548,534434,35365,108796,114986,26584,2953,25247,12889,12889,4042,.15485996,.33333334,0,.1433892,412,0,,,,,
2021-04-26,682,137,66,479,2837,435,146,2237,179,19,97,42,42,52,673,122055,88108,13490,20457,684385,534869,35511,111033,115659,26763,2972,25344,12931,12931,4094,.24039479,.31494254,.4520548,.21412607,413,0,,,,,
2021-04-27,613,237,55,321,2562,933,110,1503,146,16,74,24,24,49,612,122668,88345,13545,20778,686947,535802,35621,112536,116271,26909,2988,25418,12955,12955,4143,.2392662,.25401929,.5,.21357286,414,0,,,,,
2021-04-28,656,241,66,349,2899,1116,187,1572,166,24,54,27,27,27,577,123324,88586,13611,21127,689846,536918,35808,114108,116848,27075,3012,25472,12982,12982,4170,.22628492,.21594982,.35294119,.22201018,415,0,,,,,
2021-04-29,627,292,35,300,2626,995,109,1493,121,29,40,13,13,27,558,123951,88878,13646,21427,692472,537913,35917,115601,117406,27196,3041,25512,12995,12995,4197,.23876618,.29346734,.32110092,.2009377,416,0,,,,,
2021-04-30,479,168,53,258,2137,484,134,1504,136,15,44,7,7,36,558,124430,89046,13699,21685,694609,538397,36051,117105,117964,27332,3056,25556,13002,13002,4233,.22414599,.34710744,.39552239,.17154256,417,0,,,,,
2021-05-01,310,58,85,167,1355,185,218,929,123,23,74,10,10,62,499,124740,89104,13784,21852,695964,538582,36269,118034,118463,27455,3079,25630,13012,13012,4295,.22878228,.31351352,.38990825,.17976318,418,0,,,,,
2021-05-02,93,19,1,73,500,47,1,438,24,14,34,1,1,33,146,124833,89123,13785,21925,696464,538629,36270,118472,118609,27479,3093,25664,13013,13013,4328,.186,.40425533,1,.16666667,419,0,,,,,
2021-05-03,480,120,29,331,1909,378,58,1446,109,27,18,1,1,16,720,125313,89243,13814,22256,698373,539007,36328,119918,119329,27588,3120,25682,13014,13014,4344,.25144055,.31746033,.5,.22890733,420,0,,,,,
2021-05-04,378,118,38,222,1518,362,102,1027,105,27,5,0,0,4,630,125691,89361,13852,22478,699891,539369,36430,120945,119959,27693,3147,25687,13014,13014,4348,.24901186,.32596686,.37254903,.21616359,421,0,,,,,
2021-05-05,370,98,1,271,1564,288,3,1256,81,17,1,0,0,1,598,126061,89459,13853,22749,701455,539657,36433,122201,120557,27774,3164,25688,13014,13014,4349,.23657289,.34027779,.33333334,.21576433,422,0,,,,,
2021-05-06,76,0,0,76,445,0,0,441,25,4,1,0,0,1,721,126137,89459,13853,22825,701900,539657,36433,122642,121278,27799,3168,25689,13014,13014,4350,.17078651,,,.17233559,423,0,,,,,
2021-05-07,,,,,,,,,,,,,,,621,126137,89459,13853,22825,701900,539657,36433,122642,121899,27799,3168,25689,13014,13014,4350,,,,,424,,,,,,
2021-05-08,,,,,,,,,,,,,,,446,126137,89459,13853,22825,701900,539657,36433,122642,122345,27799,3168,25689,13014,13014,4350,,,,,425,,,,,,
2021-05-09,,,,,,,,,,,,,,,97,126137,89459,13853,22825,701900,539657,36433,122642,122442,27799,3168,25689,13014,13014,4350,,,,,426,,,,,,
2021-05-10,,,,,,,,,,,,,,,659,126137,89459,13853,22825,701900,539657,36433,122642,123101,27799,3168,25689,13014,13014,4350,,,,,427,,,,,,
2021-05-11,,,,,,,,,,,,,,,484,126137,89459,13853,22825,701900,539657,36433,122642,123585,27799,3168,25689,13014,13014,4350,,,,,428,,,,,,
2021-05-12,,,,,,,,,,,,,,,510,126137,89459,13853,22825,701900,539657,36433,122642,124095,27799,3168,25689,13014,13014,4350,,,,,429,,,,,,
2021-05-13,,,,,,,,,,,,,,,344,126137,89459,13853,22825,701900,539657,36433,122642,124439,27799,3168,25689,13014,13014,4350,,,,,430,,,,,,
2021-05-14,,,,,,,,,,,,,,,331,126137,89459,13853,22825,701900,539657,36433,122642,124770,27799,3168,25689,13014,13014,4350,,,,,431,,,,,,
2021-05-15,,,,,,,,,,,,,,,261,126137,89459,13853,22825,701900,539657,36433,122642,125031,27799,3168,25689,13014,13014,4350,,,,,432,,,,,,
2021-05-16,,,,,,,,,,,,,,,74,126137,89459,13853,22825,701900,539657,36433,122642,125105,27799,3168,25689,13014,13014,4350,,,,,433,,,,,,
2021-05-17,,,,,,,,,,,,,,,386,126137,89459,13853,22825,701900,539657,36433,122642,125491,27799,3168,25689,13014,13014,4350,,,,,434,,,,,,
2021-05-18,,,,,,,,,,,,,,,285,126137,89459,13853,22825,701900,539657,36433,122642,125776,27799,3168,25689,13014,13014,4350,,,,,435,,,,,,
2021-05-19,,,,,,,,,,,,,,,285,126137,89459,13853,22825,701900,539657,36433,122642,126061,27799,3168,25689,13014,13014,4350,,,,,436,,,,,,
2021-05-20,,,,,,,,,,,,,,,76,126137,89459,13853,22825,701900,539657,36433,122642,126137,27799,3168,25689,13014,13014,4350,,,,,437,,,,,,
,,,,,,,,,,,0,0,0,0,0,126137,89459,13853,22825,701900,539657,36433,122642,126137,27799,3168,25689,13014,13014,4350,,,,,438,,,,,,
