fecha,positivoACOMAYO,positivo_rapidaACOMAYO,positivo_molecularACOMAYO,muestraACOMAYO,muestra_rapidaACOMAYO,muestra_molecularACOMAYO,sintomaticosACOMAYO,defuncionesACOMAYO,inicioACOMAYO,inicio_molecularACOMAYO,inicio_rapidaACOMAYO,recuperadoACOMAYO,posiACOMAYO,posi_rapidaACOMAYO,posi_molecularACOMAYO,positivoANTA,positivo_rapidaANTA,positivo_molecularANTA,muestraANTA,muestra_rapidaANTA,muestra_molecularANTA,sintomaticosANTA,defuncionesANTA,inicioANTA,inicio_molecularANTA,inicio_rapidaANTA,recuperadoANTA,posiANTA,posi_rapidaANTA,posi_molecularANTA,positivoCALCA,positivo_rapidaCALCA,positivo_molecularCALCA,muestraCALCA,muestra_rapidaCALCA,muestra_molecularCALCA,sintomaticosCALCA,defuncionesCALCA,inicioCALCA,inicio_molecularCALCA,inicio_rapidaCALCA,recuperadoCALCA,posiCALCA,posi_rapidaCALCA,posi_molecularCALCA,positivoCANAS,positivo_rapidaCANAS,positivo_molecularCANAS,muestraCANAS,muestra_rapidaCANAS,muestra_molecularCANAS,sintomaticosCANAS,defuncionesCANAS,inicioCANAS,inicio_molecularCANAS,inicio_rapidaCANAS,recuperadoCANAS,posiCANAS,posi_rapidaCANAS,posi_molecularCANAS,positivoCANCHIS,positivo_rapidaCANCHIS,positivo_molecularCANCHIS,muestraCANCHIS,muestra_rapidaCANCHIS,muestra_molecularCANCHIS,sintomaticosCANCHIS,defuncionesCANCHIS,inicioCANCHIS,inicio_molecularCANCHIS,inicio_rapidaCANCHIS,recuperadoCANCHIS,posiCANCHIS,posi_rapidaCANCHIS,posi_molecularCANCHIS,positivoCHUMBIVILCAS,positivo_rapidaCHUMBIVILCAS,positivo_molecularCHUMBIVILCAS,muestraCHUMBIVILCAS,muestra_rapidaCHUMBIVILCAS,muestra_molecularCHUMBIVILCAS,sintomaticosCHUMBIVILCAS,defuncionesCHUMBIVILCAS,inicioCHUMBIVILCAS,inicio_molecularCHUMBIVILCAS,inicio_rapidaCHUMBIVILCAS,recuperadoCHUMBIVILCAS,posiCHUMBIVILCAS,posi_rapidaCHUMBIVILCAS,posi_molecularCHUMBIVILCAS,positivoCUSCO,positivo_rapidaCUSCO,positivo_molecularCUSCO,muestraCUSCO,muestra_rapidaCUSCO,muestra_molecularCUSCO,sintomaticosCUSCO,defuncionesCUSCO,inicioCUSCO,inicio_molecularCUSCO,inicio_rapidaCUSCO,recuperadoCUSCO,posiCUSCO,posi_rapidaCUSCO,posi_molecularCUSCO,positivoESPINAR,positivo_rapidaESPINAR,positivo_molecularESPINAR,muestraESPINAR,muestra_rapidaESPINAR,muestra_molecularESPINAR,sintomaticosESPINAR,defuncionesESPINAR,inicioESPINAR,inicio_molecularESPINAR,inicio_rapidaESPINAR,recuperadoESPINAR,posiESPINAR,posi_rapidaESPINAR,posi_molecularESPINAR,positivoLACONVENCION,positivo_rapidaLACONVENCION,positivo_molecularLACONVENCION,muestraLACONVENCION,muestra_rapidaLACONVENCION,muestra_molecularLACONVENCION,sintomaticosLACONVENCION,defuncionesLACONVENCION,inicioLACONVENCION,inicio_molecularLACONVENCION,inicio_rapidaLACONVENCION,recuperadoLACONVENCION,posiLACONVENCION,posi_rapidaLACONVENCION,posi_molecularLACONVENCION,positivoOTRO,positivo_rapidaOTRO,positivo_molecularOTRO,muestraOTRO,muestra_rapidaOTRO,muestra_molecularOTRO,sintomaticosOTRO,defuncionesOTRO,inicioOTRO,inicio_molecularOTRO,inicio_rapidaOTRO,recuperadoOTRO,posiOTRO,posi_rapidaOTRO,posi_molecularOTRO,positivoPARURO,positivo_rapidaPARURO,positivo_molecularPARURO,muestraPARURO,muestra_rapidaPARURO,muestra_molecularPARURO,sintomaticosPARURO,defuncionesPARURO,inicioPARURO,inicio_molecularPARURO,inicio_rapidaPARURO,recuperadoPARURO,posiPARURO,posi_rapidaPARURO,posi_molecularPARURO,positivoPAUCARTAMBO,positivo_rapidaPAUCARTAMBO,positivo_molecularPAUCARTAMBO,muestraPAUCARTAMBO,muestra_rapidaPAUCARTAMBO,muestra_molecularPAUCARTAMBO,sintomaticosPAUCARTAMBO,defuncionesPAUCARTAMBO,inicioPAUCARTAMBO,inicio_molecularPAUCARTAMBO,inicio_rapidaPAUCARTAMBO,recuperadoPAUCARTAMBO,posiPAUCARTAMBO,posi_rapidaPAUCARTAMBO,posi_molecularPAUCARTAMBO,positivoQUISPICANCHI,positivo_rapidaQUISPICANCHI,positivo_molecularQUISPICANCHI,muestraQUISPICANCHI,muestra_rapidaQUISPICANCHI,muestra_molecularQUISPICANCHI,sintomaticosQUISPICANCHI,defuncionesQUISPICANCHI,inicioQUISPICANCHI,inicio_molecularQUISPICANCHI,inicio_rapidaQUISPICANCHI,recuperadoQUISPICANCHI,posiQUISPICANCHI,posi_rapidaQUISPICANCHI,posi_molecularQUISPICANCHI,positivoURUBAMBA,positivo_rapidaURUBAMBA,positivo_molecularURUBAMBA,muestraURUBAMBA,muestra_rapidaURUBAMBA,muestra_molecularURUBAMBA,sintomaticosURUBAMBA,defuncionesURUBAMBA,inicioURUBAMBA,inicio_molecularURUBAMBA,inicio_rapidaURUBAMBA,recuperadoURUBAMBA,posiURUBAMBA,posi_rapidaURUBAMBA,posi_molecularURUBAMBA
2020-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,47,0,9,2,0,2,2,2,,.04255319,,.22222222,0,0,0,1,0,0,0,0,0,0,0,,0,,,,,,,,,,,0,0,0,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,1,0,0,,,,,0,,0,,,,,,,,,0,0,0,,,,
2020-04-10,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,,,,,0,,,0,0,0,1,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,,,,,0,,,0,0,0,1,0,0,0,0,,,,,0,,,3,3,0,10,0,0,0,0,7,2,2,2,.30000001,,,0,0,0,1,0,0,0,0,,,,,0,,,,,,,,,,,0,0,0,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,,,,,0,,,0,0,0,1,0,0,0,0,,,,,0,,
2020-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,0,0,1,0,,,,,1,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,33,32,1,74,0,6,2,0,2,0,0,21,.44594595,,.16666667,0,0,0,2,0,2,0,0,,,,,0,,0,0,0,0,1,0,0,0,0,,,,1,0,,,5,5,0,5,0,0,0,0,1,0,0,,1,,,0,0,0,1,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,
2020-04-12,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,0,0,0,5,0,0,0,0,2,1,1,,0,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-13,,,,,,,,,0,0,0,,,,,0,0,0,2,0,2,0,0,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,1,0,1,43,0,4,0,0,0,0,0,6,.023255814,,.25,,,,,,,,,0,0,0,,,,,0,0,0,2,0,1,0,0,0,0,0,,0,,0,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,
2020-04-14,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,3,0,1,0,0,1,0,0,,0,,0,,,,,,,,,0,0,0,,,,,5,3,2,17,0,6,1,0,0,0,0,5,.29411766,,.33333334,,,,,,,,,,,,,,,,0,0,0,10,0,0,0,0,,,,,0,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,1,0,0,0,0,0,,0,,0
2020-04-15,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,,,,,0,,,0,0,0,2,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,1,1,0,137,0,0,0,0,7,1,1,3,.00729927,,,,,,,,,,,,,,,,,,0,0,0,11,0,0,0,0,0,0,0,,0,,,,,,,,,,,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3,0,0,0,0,,,,,0,,,0,0,0,3,0,0,0,0,,,,,0,,
2020-04-16,,,,,,,,,,,,,,,,0,0,0,4,0,0,0,0,0,0,0,,0,,,0,0,0,1,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,0,0,0,8,0,0,0,0,,,,,0,,,0,0,0,135,0,0,0,0,0,0,0,,0,,,8,6,2,322,0,6,2,0,3,0,0,7,.024844721,,.33333334,0,0,0,2,0,0,0,0,,,,,0,,,0,0,0,40,0,0,0,0,0,0,0,,0,,,,,,,,,,,0,0,0,,,,,0,0,0,3,0,0,0,0,,,,,0,,,0,0,0,1,0,0,0,0,,,,,0,,,0,0,0,1,0,0,0,0,1,0,0,,0,,,0,0,0,8,0,0,0,0,,,,,0,,
2020-04-17,,,,,,,,,,,,,,,,0,0,0,2,0,0,0,0,0,0,0,,0,,,0,0,0,2,0,0,0,0,,,,,0,,,,,,,,,,,1,0,0,,,,,0,0,0,10,0,0,0,0,0,0,0,,0,,,0,0,0,1,0,0,0,0,,,,,0,,,11,10,1,358,0,7,1,0,8,0,0,6,.030726258,,.14285715,0,0,0,2,0,1,0,0,,,,,0,,0,0,0,0,8,0,0,0,0,1,0,0,,0,,,0,0,0,1,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,8,0,0,0,0,0,0,0,,0,,,0,0,0,1,0,0,0,0,0,0,0,,0,,
2020-04-18,0,0,0,1,0,0,0,0,,,,,0,,,1,1,0,9,0,1,0,0,,,,,.11111111,,0,0,0,0,10,0,1,0,0,,,,,0,,0,0,0,0,2,0,0,0,0,1,0,0,1,0,,,0,0,0,28,0,1,0,0,,,,,0,,0,,,,,,,,,,,,,,,,12,12,0,530,0,25,2,0,5,1,1,33,.02264151,,0,0,0,0,2,0,0,0,0,1,0,0,,0,,,0,0,0,25,0,0,0,0,0,0,0,,0,,,,,,,,,,,0,0,0,4,,,,0,0,0,1,0,0,0,0,,,,,0,,,1,1,0,3,0,0,0,0,,,,,.33333334,,,0,0,0,7,0,0,0,0,,,,,0,,,0,0,0,4,0,0,0,0,0,0,0,,0,,
2020-04-19,0,0,0,2,0,0,0,0,,,,,0,,,0,0,0,6,0,0,0,0,,,,,0,,,0,0,0,9,0,0,0,0,,,,,0,,,0,0,0,4,0,0,0,0,,,,,0,,,0,0,0,15,0,0,0,0,,,,,0,,,0,0,0,6,0,0,0,0,,,,,0,,,0,0,0,258,0,0,0,0,6,1,1,2,0,,,0,0,0,9,0,0,0,0,,,,,0,,,0,0,0,11,0,0,0,0,1,0,0,,0,,,,,,,,,,,1,0,0,,,,,0,0,0,1,0,0,0,0,0,0,0,,0,,,,,,,,,,,0,0,0,,,,,0,0,0,3,0,0,0,0,0,0,0,,0,,,0,0,0,2,0,0,0,0,,,,,0,,
2020-04-20,0,0,0,3,0,0,0,0,,,,,0,,,1,1,0,5,0,0,0,0,0,0,0,,.2,,,1,1,0,25,0,0,0,0,0,0,0,,.039999999,,,1,1,0,2,0,0,0,0,,,,,.5,,,0,0,0,19,0,0,0,0,0,0,0,,0,,,0,0,0,2,0,0,0,0,1,0,0,,0,,,12,12,0,608,0,2,2,0,17,1,1,1,.019736841,,0,0,0,0,3,0,0,0,0,1,0,0,,0,,,1,1,0,49,0,0,0,0,0,0,0,,.020408163,,,1,1,0,4,0,0,1,0,0,0,0,,.25,,,0,0,0,2,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,0,0,0,3,0,0,0,0,1,0,0,,0,,,1,1,0,17,0,0,1,0,0,0,0,,.05882353,,
2020-04-21,0,0,0,1,0,0,0,0,0,0,0,,0,,,0,0,0,5,0,0,0,0,0,0,0,,0,,,0,0,0,7,0,0,0,0,,,,,0,,,,,,,,,,,0,0,0,,,,,0,0,0,15,0,2,0,0,0,0,0,,0,,0,0,0,0,4,0,1,0,0,,,,,0,,0,5,5,0,385,0,7,3,0,12,0,0,3,.012987013,,0,0,0,0,2,0,1,0,0,,,,,0,,0,1,1,0,61,0,0,0,0,0,0,0,,.016393442,,,0,0,0,1,0,0,0,0,1,0,0,,0,,,0,0,0,2,0,0,0,0,0,0,0,,0,,,0,0,0,5,0,0,0,0,0,0,0,,0,,,0,0,0,5,0,0,0,0,,,,,0,,,0,0,0,9,0,0,0,0,,,,,0,,
2020-04-22,2,2,0,10,0,0,1,0,1,0,0,,.2,,,0,0,0,4,0,1,0,0,0,0,0,,0,,0,0,0,0,7,0,1,0,0,,,,,0,,0,0,0,0,1,0,0,0,0,,,,,0,,,2,2,0,13,0,0,0,0,,,,,.15384616,,,1,1,0,5,0,0,0,0,0,0,0,,.2,,,14,14,0,391,0,2,2,0,7,0,0,3,.035805628,,0,2,2,0,40,0,0,0,0,,,,,.050000001,,,2,1,1,30,0,1,2,0,1,1,1,,.06666667,,1,0,0,0,2,0,0,0,0,1,0,0,,0,,,,,,,,,,,0,0,0,,,,,0,0,0,7,0,0,0,0,,,,,0,,,0,0,0,5,0,0,0,0,,,,,0,,,0,0,0,1,0,0,0,1,,,,,0,,
2020-04-23,0,0,0,5,0,0,0,0,0,0,0,,0,,,0,0,0,1,0,0,0,0,0,0,0,,0,,,1,1,0,4,0,0,0,0,,,,,.25,,,1,1,0,2,0,0,0,0,,,,,.5,,,0,0,0,13,0,0,0,0,0,0,0,,0,,,9,9,0,103,0,0,0,0,0,0,0,,.087378643,,,9,8,1,194,0,2,1,0,9,1,1,6,.046391752,,.5,2,2,0,4,0,0,0,0,0,0,0,,.5,,,1,0,1,11,0,1,1,0,1,0,0,,.090909094,,1,0,0,0,3,0,0,0,0,2,0,0,,0,,,0,0,0,1,0,0,0,0,,,,,0,,,0,0,0,2,0,0,0,0,,,,,0,,,0,0,0,4,0,0,0,0,0,0,0,,0,,,,,,,,,,,0,0,0,,,,
2020-04-24,0,0,0,1,0,0,0,0,0,0,0,,0,,,0,0,0,8,0,4,0,0,1,0,0,,0,,0,0,0,0,5,0,1,0,0,,,,,0,,0,,,,,,,,,,,,,,,,0,0,0,14,0,2,0,0,0,0,0,,0,,0,5,5,0,80,0,3,0,0,,,,,.0625,,0,2,1,1,224,0,22,2,0,9,0,0,10,.0089285718,,.045454547,0,0,0,12,0,0,0,0,0,0,0,,0,,,0,0,0,8,0,0,0,0,1,0,0,,0,,,0,0,0,1,0,0,0,0,0,0,0,,0,,,0,0,0,2,0,2,0,0,,,,,0,,0,,,,,,,,,,,,,,,,2,2,0,7,0,0,0,0,,,,,.2857143,,,0,0,0,4,0,2,0,0,,,,,0,,0
2020-04-25,0,0,0,1,0,1,0,0,,,,,0,,0,0,0,0,1,0,0,0,0,0,0,0,1,0,,,0,0,0,4,0,0,0,0,,,,,0,,,0,0,0,1,0,0,0,0,0,0,0,,0,,,4,4,0,9,0,0,0,0,,,,,.44444445,,,1,1,0,1,0,0,0,0,,,,,1,,,7,7,0,201,0,5,1,0,8,0,0,15,.034825869,,0,0,0,0,3,0,0,0,0,0,0,0,,0,,,1,1,0,10,0,0,0,0,0,0,0,,.1,,,,,,,,,,,0,0,0,1,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,1,0,,,0,0,0,4,0,1,0,0,0,0,0,,0,,0,0,0,0,3,0,1,0,0,0,0,0,,0,,0
2020-04-26,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,14,0,7,0,0,1,1,1,,0,,0,,,,,,,,,,,,,,,,0,0,0,2,0,0,0,0,1,0,0,,0,,,0,0,0,1,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,,,,,0,,
2020-04-27,,,,,,,,,0,0,0,,,,,0,0,0,6,0,3,0,0,0,0,0,1,0,,0,0,0,0,3,0,0,0,0,,,,1,0,,,0,0,0,1,0,0,0,0,,,,1,0,,,0,0,0,5,0,0,0,0,,,,,0,,,0,0,0,1,0,0,0,0,,,,,0,,,13,13,0,202,0,9,2,0,8,2,2,11,.064356439,,0,0,0,0,6,0,0,0,0,0,0,0,,0,,,0,0,0,4,0,1,0,0,1,0,0,1,0,,0,0,0,0,3,0,0,0,0,0,0,0,1,0,,,,,,,,,,,0,0,0,,,,,,,,,,,,,0,0,0,,,,,0,0,0,7,0,0,0,0,,,,,0,,,1,1,0,2,0,0,0,0,0,0,0,,.5,,
2020-04-28,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,0,,0,,,1,1,0,4,0,0,1,0,0,0,0,,.25,,,9,9,0,13,0,0,0,0,,,,,.69230771,,,0,0,0,3,0,0,0,0,,,,,0,,,8,8,0,153,0,8,1,0,7,2,2,6,.052287582,,0,0,0,0,2,0,0,0,0,,,,,0,,,2,2,0,17,0,3,1,0,2,0,0,1,.11764706,,0,,,,,,,,,2,0,0,,,,,0,0,0,1,0,1,0,0,,,,,0,,0,,,,,,,,,0,0,0,,,,,1,1,0,4,0,0,0,0,0,0,0,,.25,,,0,0,0,4,0,0,0,0,0,0,0,,0,,
2020-04-29,0,0,0,2,0,2,0,0,,,,,0,,0,0,0,0,4,0,3,0,0,,,,,0,,0,0,0,0,2,0,0,0,0,0,0,0,,0,,,1,1,0,3,0,0,1,0,,,,,.33333334,,,1,1,0,4,0,0,0,0,,,,1,.25,,,,,,,,,,,,,,,,,,20,18,2,328,0,13,8,0,7,0,0,8,.060975611,,.15384616,0,0,0,7,0,1,0,0,,,,1,0,,0,1,1,0,57,0,3,0,0,0,0,0,1,.01754386,,0,0,0,0,1,0,0,0,0,2,0,0,,0,,,0,0,0,3,0,1,0,0,,,,,0,,0,0,0,0,6,0,5,0,0,,,,,0,,0,0,0,0,5,0,0,0,0,1,0,0,,0,,,0,0,0,3,0,1,0,0,,,,,0,,0
2020-04-30,,,,,,,,,,,,,,,,3,3,0,8,0,0,1,0,1,0,0,,.375,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,,0,,,0,0,0,3,0,0,0,0,0,0,0,,0,,,0,0,0,8,0,0,0,0,,,,5,0,,,28,28,0,313,0,10,8,0,7,0,0,9,.089456871,,0,0,0,0,15,0,0,0,0,,,,,0,,,0,0,0,42,0,1,0,0,2,0,0,,0,,0,0,0,0,2,0,0,0,0,1,0,0,,0,,,,,,,,,,,,,,,,,,0,0,0,1,0,1,0,0,,,,,0,,0,0,0,0,11,0,0,0,0,,,,,0,,,8,8,0,19,0,0,1,0,1,0,0,,.42105263,,
2020-05-01,0,0,0,2,0,2,0,0,1,0,0,,0,,0,0,0,0,3,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,0,1,0,0,0,0,0,,0,,0,0,0,0,4,0,0,0,0,,,,1,0,,,5,5,0,62,0,21,1,0,25,1,1,3,.080645159,,0,0,0,0,5,0,0,0,0,0,0,0,,0,,,0,0,0,10,0,3,0,0,1,0,0,,0,,0,0,0,0,1,0,0,0,0,3,0,0,,0,,,,,,,,,,,,,,,,,,0,0,0,1,0,1,0,0,0,0,0,,0,,0,0,0,0,3,0,0,0,0,0,0,0,,0,,,0,0,0,2,0,1,0,0,,,,,0,,0
2020-05-02,0,0,0,1,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,1,1,0,45,0,0,0,0,0,0,0,,.022222223,,,0,0,0,1,0,0,0,0,,,,,0,,,2,2,0,8,0,0,0,0,0,0,0,4,.25,,,0,0,0,1,0,0,0,0,,,,,0,,,6,6,0,68,0,4,1,0,10,2,2,8,.088235296,,0,4,4,0,11,0,0,3,0,1,0,0,,.36363637,,,1,1,0,15,0,0,0,0,0,0,0,1,.06666667,,,0,0,0,2,0,0,0,0,1,0,0,,0,,,0,0,0,1,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,1,1,0,6,0,0,0,0,,,,,.16666667,,,1,1,0,11,0,0,0,0,0,0,0,,.090909094,,
2020-05-03,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,1,0,0,,,,,0,0,0,1,0,0,0,0,1,0,0,,0,,,,,,,,,,,,,,,,,,1,1,0,24,0,0,1,0,3,1,1,,.041666668,,,0,0,0,1,0,0,0,0,0,0,0,,0,,,2,2,0,12,0,0,0,0,0,0,0,,.16666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,,0,,,0,0,0,5,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,
2020-05-04,,,,,,,,,0,0,0,,,,,2,1,1,8,0,6,1,0,,,,,.25,,.16666667,0,0,0,40,0,1,0,0,,,,,0,,0,0,0,0,2,0,0,0,0,,,,,0,,,0,0,0,8,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,9,9,0,317,0,13,3,0,8,2,2,14,.028391168,,0,0,0,0,3,0,0,0,0,1,0,0,,0,,,0,0,0,16,0,0,0,0,0,0,0,,0,,,0,0,0,1,0,0,0,0,0,0,0,,0,,,0,0,0,1,0,0,0,0,,,,,0,,,0,0,0,1,0,1,0,0,0,0,0,,0,,0,0,0,0,3,0,0,0,0,,,,,0,,,0,0,0,40,0,0,0,0,,,,2,0,,
2020-05-05,0,0,0,10,0,1,0,0,,,,,0,,0,0,0,0,8,0,0,0,0,,,,,0,,,0,0,0,6,0,2,0,0,0,0,0,,0,,0,0,0,0,1,0,0,0,0,,,,1,0,,,0,0,0,2,0,0,0,0,1,0,0,9,0,,,0,0,0,3,0,0,0,0,1,1,1,,0,,,27,27,0,560,0,16,2,0,14,1,1,9,.048214287,,0,0,0,0,2,0,0,0,0,1,0,0,,0,,,0,0,0,17,0,2,0,0,2,1,1,2,0,,0,1,1,0,31,0,0,1,0,1,0,0,,.032258064,,,0,0,0,3,0,0,0,0,,,,,0,,,0,0,0,5,0,0,0,0,,,,,0,,,1,1,0,10,0,1,1,0,0,0,0,1,.1,,0,0,0,0,5,0,0,0,0,0,0,0,,0,,
2020-05-06,1,1,0,2,0,0,1,0,,,,2,.5,,,0,0,0,1,0,0,0,0,0,0,0,,0,,,1,1,0,3,0,0,0,0,0,0,0,,.33333334,,,0,0,0,3,0,0,0,0,,,,1,0,,,0,0,0,7,0,0,0,0,0,0,0,2,0,,,0,0,0,2,0,0,0,0,,,,1,0,,,50,46,4,869,0,8,5,0,11,3,3,16,.057537399,,.5,1,1,0,63,0,0,0,0,3,0,0,1,.015873017,,,0,0,0,9,0,0,0,0,1,0,0,2,0,,,1,1,0,31,0,0,0,0,1,0,0,,.032258064,,,1,1,0,2,0,0,1,0,0,0,0,,.5,,,0,0,0,3,0,2,0,0,0,0,0,,0,,0,0,0,0,7,0,0,0,0,0,0,0,,0,,,0,0,0,14,0,1,0,0,,,,,0,,0
2020-05-07,,,,,,,,,0,0,0,,,,,1,1,0,7,0,0,1,0,0,0,0,2,.14285715,,,0,0,0,50,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,0,1,6,0,1,1,0,0,0,0,4,.16666667,,1,45,43,2,421,0,9,5,1,7,2,2,30,.10688836,,.22222222,0,0,0,18,0,0,0,0,,,,2,0,,,0,0,0,21,0,0,0,0,,,,1,0,,,0,0,0,2,0,0,0,0,2,0,0,,0,,,0,0,0,1,0,0,0,0,,,,,0,,,0,0,0,3,0,0,0,0,,,,,0,,,0,0,0,8,0,1,0,0,,,,,0,,0,0,0,0,15,0,0,0,0,,,,8,0,,
2020-05-08,0,0,0,2,0,0,0,0,,,,,0,,,0,0,0,1,0,0,0,0,0,0,0,,0,,,0,0,0,10,0,0,0,0,0,0,0,,0,,,0,0,0,2,0,0,0,0,,,,,0,,,0,0,0,8,0,0,0,0,0,0,0,,0,,,0,0,0,23,0,0,0,0,,,,4,0,,,41,40,1,526,0,15,4,0,2,0,0,3,.077946767,,.06666667,1,1,0,56,0,0,0,0,1,0,0,,.017857144,,,6,6,0,23,0,0,4,0,1,0,0,,.26086956,,,0,0,0,17,0,0,0,0,0,0,0,,0,,,0,0,0,1,0,0,0,0,,,,,0,,,0,0,0,2,0,1,0,0,,,,,0,,0,0,0,0,9,0,0,0,0,0,0,0,2,0,,,,,,,,,,,0,0,0,,,,
2020-05-09,0,0,0,3,0,0,0,0,,,,,0,,,0,0,0,3,0,0,0,0,,,,,0,,,0,0,0,1,0,0,0,0,1,1,1,1,0,,,0,0,0,2,0,0,0,0,,,,,0,,,0,0,0,5,0,0,0,0,,,,2,0,,,1,1,0,20,0,0,0,0,,,,1,.050000001,,,7,7,0,218,0,13,0,0,5,0,0,7,.032110091,,0,5,5,0,44,0,0,0,0,,,,4,.11363637,,,1,1,0,11,0,1,1,0,0,0,0,,.090909094,,0,0,0,0,2,0,0,0,0,1,0,0,,0,,,0,0,0,3,0,0,0,0,,,,,0,,,,,,,,,,,0,0,0,,,,,0,0,0,12,0,0,0,0,,,,,0,,,0,0,0,2,0,0,0,0,,,,1,0,,
2020-05-10,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,2,0,0,,0,,,0,0,0,1,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,,0,,,0,0,0,4,0,0,0,0,0,0,0,,0,,,2,2,0,79,0,0,1,1,8,0,0,1,.025316456,,,,,,,,,,,1,0,0,,,,,0,0,0,3,0,0,0,0,2,0,0,2,0,,,0,0,0,3,0,0,0,0,3,0,0,,0,,,0,0,0,2,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,0,0,0,3,0,0,0,0,,,,,0,,,0,0,0,1,0,0,0,0,,,,,0,,
2020-05-11,0,0,0,26,0,0,0,0,,,,,0,,,1,1,0,85,0,0,0,0,0,0,0,1,.011764706,,,0,0,0,11,0,0,0,0,,,,,0,,,0,0,0,20,0,0,0,0,0,0,0,,0,,,0,0,0,14,0,0,0,0,,,,,0,,,0,0,0,31,0,0,0,0,0,0,0,,0,,,58,58,0,502,0,11,4,0,7,1,1,8,.11553785,,0,1,1,0,47,0,0,0,0,1,0,0,,.021276595,,,1,1,0,17,0,3,1,0,1,0,0,,.05882353,,0,0,0,0,25,0,0,0,0,0,0,0,,0,,,0,0,0,41,0,0,0,0,,,,,0,,,0,0,0,3,0,0,0,0,,,,,0,,,1,1,0,14,0,0,0,0,,,,,.071428575,,,1,1,0,16,0,1,0,0,1,0,0,,.0625,,0
