fecha,positivo,positivo_rapida,positivo_molecular,positivo_antigenica,muestra,muestra_rapida,muestra_molecular,muestra_antigenica,sintomaticos,defunciones,inicio,inicio_molecular,inicio_rapida,inicio_antigenica,recuperado,total_positivo,total_positivo_rapida,total_positivo_molecular,total_positivo_antigenica,total_muestra,total_muestra_rapida,total_muestra_molecular,total_muestra_antigenica,total_recuperado,total_sintomaticos,total_defunciones,total_inicio,total_inicio_molecular,total_inicio_rapida,total_inicio_antigenica,posi,posi_rapida,posi_molecular,posi_antigenica,dias,primera_ola_positivo,segunda_ola_positivo,primera_ola_defunciones,segunda_ola_defunciones,primera_ola_tasamolecular,segunda_ola_tasamolecular
2020-12-04,151,133,18,0,1302,1237,62,0,31,3,8,2,2,0,256,74170,68150,6020,0,461877,443418,17181,0,73018,12756,1278,12468,5646,5646,0,.11597542,.10751819,.29032257,,270,0,,,,,
2020-12-05,117,115,2,0,1066,1010,54,0,9,2,15,5,5,0,254,74287,68265,6022,0,462943,444428,17235,0,73272,12765,1280,12483,5651,5651,0,.1097561,.11386139,.037037037,,271,0,,,,,
2020-12-06,37,37,0,0,271,270,1,0,2,0,5,1,1,0,35,74324,68302,6022,0,463214,444698,17236,0,73307,12767,1280,12488,5652,5652,0,.13653137,.13703704,0,,272,0,,,,,
2020-12-07,111,107,4,0,956,891,64,0,14,1,10,8,8,0,157,74435,68409,6026,0,464170,445589,17300,0,73464,12781,1281,12498,5660,5660,0,.11610879,.12008978,.0625,,273,0,,,,,
2020-12-08,71,65,6,0,737,671,65,0,10,1,9,7,7,0,118,74506,68474,6032,0,464907,446260,17365,0,73582,12791,1282,12507,5667,5667,0,.096336499,.09687034,.092307694,,274,0,,,,,
2020-12-09,132,129,3,0,1352,1324,25,0,11,3,9,6,6,0,141,74638,68603,6035,0,466259,447584,17390,0,73723,12802,1285,12516,5673,5673,0,.097633138,.097432025,.12,,275,0,,,,,
2020-12-10,109,104,5,0,1245,1189,54,0,15,2,13,11,11,0,112,74747,68707,6040,0,467504,448773,17444,0,73835,12817,1287,12529,5684,5684,0,.087550201,.08746846,.09259259,,276,0,,,,,
2020-12-11,216,211,5,0,1571,1501,69,0,18,1,14,11,11,0,148,74963,68918,6045,0,469075,450274,17513,0,73983,12835,1288,12543,5695,5695,0,.13749205,.14057295,.072463766,,277,0,,,,,
2020-12-12,157,145,12,0,1136,1089,46,0,19,1,11,7,7,0,125,75120,69063,6057,0,470211,451363,17559,0,74108,12854,1289,12554,5702,5702,0,.13820423,.13314968,.26086956,,278,0,,,,,
2020-12-13,32,32,0,0,268,268,0,0,4,0,14,9,9,0,38,75152,69095,6057,0,470479,451631,17559,0,74146,12858,1289,12568,5711,5711,0,.11940298,.11940298,,,279,0,,,,,
2020-12-14,106,95,11,0,993,932,58,0,26,3,19,14,14,0,120,75258,69190,6068,0,471472,452563,17617,0,74266,12884,1292,12587,5725,5725,0,.10674723,.10193133,.18965517,,280,0,,,,,
2020-12-15,217,213,4,0,1939,1856,80,0,24,3,25,20,20,0,99,75475,69403,6072,0,473411,454419,17697,0,74365,12908,1295,12612,5745,5745,0,.11191336,.11476293,.050000001,,281,0,,,,,
2020-12-16,318,312,6,0,1789,1736,51,0,18,2,17,11,11,0,127,75793,69715,6078,0,475200,456155,17748,0,74492,12926,1297,12629,5756,5756,0,.17775294,.1797235,.11764706,,282,0,,,,,
2020-12-17,198,178,20,0,1656,1553,101,0,28,2,20,20,20,0,100,75991,69893,6098,0,476856,457708,17849,0,74592,12954,1299,12649,5776,5776,0,.11956522,.11461687,.1980198,,283,0,,,,,
2020-12-18,283,271,12,0,2077,2003,74,0,22,0,18,12,12,0,237,76274,70164,6110,0,478933,459711,17923,0,74829,12976,1299,12667,5788,5788,0,.13625421,.13529706,.16216215,,284,0,,,,,
2020-12-19,316,306,10,0,2198,2167,31,0,19,0,10,6,6,0,154,76590,70470,6120,0,481131,461878,17954,0,74983,12995,1299,12677,5794,5794,0,.14376706,.14120905,.32258064,,285,0,,,,,
2020-12-20,45,45,0,0,315,315,0,0,2,0,11,9,9,0,29,76635,70515,6120,0,481446,462193,17954,0,75012,12997,1299,12688,5803,5803,0,.14285715,.14285715,,,286,0,,,,,
2020-12-21,129,103,26,0,1057,970,85,0,35,2,12,9,9,0,107,76764,70618,6146,0,482503,463163,18039,0,75119,13032,1301,12700,5812,5812,0,.12204352,.10618557,.30588236,,287,0,,,,,
2020-12-22,62,55,7,0,984,924,56,0,10,4,21,15,15,0,178,76826,70673,6153,0,483487,464087,18095,0,75297,13042,1305,12721,5827,5827,0,.06300813,.05952381,.125,,288,0,,,,,
2020-12-23,112,82,30,0,922,842,77,0,33,3,27,25,25,0,290,76938,70755,6183,0,484409,464929,18172,0,75587,13075,1308,12748,5852,5852,0,.12147506,.097387172,.38961038,,289,0,,,,,
2020-12-24,67,59,8,0,426,386,39,0,13,1,28,20,20,0,182,77005,70814,6191,0,484835,465315,18211,0,75769,13088,1309,12776,5872,5872,0,.15727699,.15284973,.20512821,,290,0,,,,,
2020-12-25,26,26,0,0,159,157,0,0,0,2,22,20,20,0,263,77031,70840,6191,0,484994,465472,18211,0,76032,13088,1311,12798,5892,5892,0,.16352202,.1656051,,,291,0,,,,,
2020-12-26,76,59,17,0,724,669,55,0,18,0,27,17,17,0,305,77107,70899,6208,0,485718,466141,18266,0,76337,13106,1311,12825,5909,5909,0,.10497238,.08819133,.30909091,,292,0,,,,,
2020-12-27,31,31,0,0,217,217,0,0,3,0,14,9,9,0,43,77138,70930,6208,0,485935,466358,18266,0,76380,13109,1311,12839,5918,5918,0,.14285715,.14285715,,,293,0,,,,,
2020-12-28,106,92,14,0,779,721,54,0,21,4,39,27,27,0,114,77244,71022,6222,0,486714,467079,18320,0,76494,13130,1315,12878,5945,5945,0,.13607189,.12760055,.25925925,,294,0,,,,,
2020-12-29,129,96,33,0,956,876,80,0,35,0,28,19,19,0,91,77373,71118,6255,0,487670,467955,18400,0,76585,13165,1315,12906,5964,5964,0,.13493724,.10958904,.41249999,,295,0,,,,,
2020-12-30,75,53,22,0,765,700,64,0,26,1,42,29,29,0,118,77448,71171,6277,0,488435,468655,18464,0,76703,13191,1316,12948,5993,5993,0,.098039217,.075714283,.34375,,296,0,,,,,
2020-12-31,70,45,25,0,696,603,92,0,28,1,29,22,22,0,95,77518,71216,6302,0,489131,469258,18556,0,76798,13219,1317,12977,6015,6015,0,.10057471,.074626863,.27173913,,297,0,,,,,
2021-01-01,58,40,18,0,300,218,81,0,26,1,65,43,43,0,66,77576,71256,6320,0,489431,469476,18637,0,76864,13245,1318,13042,6058,6058,0,.19333333,.18348624,.22222222,,298,0,,,,,
2021-01-02,100,96,4,0,660,624,36,0,11,0,49,28,28,0,89,77676,71352,6324,0,490091,470100,18673,0,76953,13256,1318,13091,6086,6086,0,.15151516,.15384616,.11111111,,299,0,,,,,
2021-01-03,46,46,0,0,322,320,0,0,3,2,46,34,34,0,35,77722,71398,6324,0,490413,470420,18673,0,76988,13259,1320,13137,6120,6120,0,.14285715,.14375,,,300,0,,,,,
2021-01-04,222,192,30,0,1264,1126,137,0,42,1,56,39,39,1,111,77944,71590,6354,0,491677,471546,18810,0,77099,13301,1321,13193,6159,6159,1,.17563291,.17051511,.21897811,,301,0,,,,,
2021-01-05,207,176,21,10,1196,1041,86,68,41,1,43,30,30,0,98,78151,71766,6375,10,492873,472587,18896,68,77197,13342,1322,13236,6189,6189,1,.17307693,.1690682,.24418604,.14705883,302,0,,,,,
2021-01-06,218,159,50,9,1345,1135,150,59,63,1,55,40,40,0,86,78369,71925,6425,19,494218,473722,19046,127,77283,13405,1323,13291,6229,6229,1,.16208178,.14008811,.33333334,.15254237,303,0,,,,,
2021-01-07,262,227,30,5,1550,1300,148,97,47,5,58,37,37,1,51,78631,72152,6455,24,495768,475022,19194,224,77334,13452,1328,13349,6266,6266,2,.16903226,.17461538,.2027027,.051546391,304,0,,,,,
2021-01-08,266,217,43,6,1416,1222,135,50,68,9,83,61,61,0,32,78897,72369,6498,30,497184,476244,19329,274,77366,13520,1337,13432,6327,6327,2,.18785311,.17757773,.31851852,.12,305,0,,,,,
2021-01-09,226,190,24,12,1569,1217,135,214,43,3,64,48,48,0,111,79123,72559,6522,42,498753,477461,19464,488,77477,13563,1340,13496,6375,6375,2,.14404079,.15612161,.17777778,.056074765,306,0,,,,,
2021-01-10,73,71,0,2,417,400,1,12,9,4,125,85,85,3,43,79196,72630,6522,44,499170,477861,19465,500,77520,13572,1344,13621,6460,6460,5,.17505996,.17749999,0,.16666667,307,0,,,,,
2021-01-11,268,224,30,14,1473,1206,128,135,60,4,71,56,56,0,199,79464,72854,6552,58,500643,479067,19593,635,77719,13632,1348,13692,6516,6516,5,.18194161,.18573798,.234375,.1037037,308,0,,,,,
2021-01-12,238,183,48,7,1635,1268,285,80,69,2,85,60,60,2,213,79702,73037,6600,65,502278,480335,19878,715,77932,13701,1350,13777,6576,6576,7,.14556575,.14432177,.16842106,.087499999,309,0,,,,,
2021-01-13,223,146,63,14,1313,1012,178,116,80,7,67,45,45,0,179,79925,73183,6663,79,503591,481347,20056,831,78111,13781,1357,13844,6621,6621,7,.16984007,.14426878,.35393259,.12068965,310,0,,,,,
2021-01-14,289,222,53,14,1531,1259,183,84,81,5,74,50,50,4,237,80214,73405,6716,93,505122,482606,20239,915,78348,13862,1362,13918,6671,6671,11,.18876551,.17633042,.28961748,.16666667,311,0,,,,,
2021-01-15,475,421,43,11,2538,2234,209,91,79,4,126,78,78,6,217,80689,73826,6759,104,507660,484840,20448,1006,78565,13941,1366,14044,6749,6749,17,.18715525,.18845122,.20574163,.12087912,312,0,,,,,
2021-01-16,356,241,104,11,1952,1548,338,60,122,6,89,66,66,4,186,81045,74067,6863,115,509612,486388,20786,1066,78751,14063,1372,14133,6815,6815,21,.18237706,.15568475,.30769232,.18333334,313,0,,,,,
2021-01-17,95,83,6,6,477,406,7,59,30,5,96,66,66,4,68,81140,74150,6869,121,510089,486794,20793,1125,78819,14093,1377,14229,6881,6881,25,.19916143,.2044335,.85714287,.10169491,314,0,,,,,
2021-01-18,356,248,83,25,1524,1096,285,135,108,8,138,86,86,8,244,81496,74398,6952,146,511613,487890,21078,1260,79063,14201,1385,14367,6967,6967,33,.2335958,.22627737,.29122806,.18518518,315,0,,,,,
2021-01-19,323,237,51,35,1444,1122,178,138,72,6,96,74,74,3,208,81819,74635,7003,181,513057,489012,21256,1398,79271,14273,1391,14463,7041,7041,36,.22368421,.21122995,.28651685,.25362319,316,0,,,,,
2021-01-20,396,257,109,30,1823,1334,272,210,147,7,168,111,111,8,194,82215,74892,7112,211,514880,490346,21528,1608,79465,14420,1398,14631,7152,7152,44,.21722436,.19265367,.40073529,.14285715,317,0,,,,,
2021-01-21,376,279,52,45,1944,1330,423,179,92,12,101,72,72,8,254,82591,75171,7164,256,516824,491676,21951,1787,79719,14512,1410,14732,7224,7224,52,.19341564,.20977443,.12293144,.25139666,318,0,,,,,
2021-01-22,386,271,83,32,1856,1464,204,179,136,9,105,76,76,8,453,82977,75442,7247,288,518680,493140,22155,1966,80172,14648,1419,14837,7300,7300,60,.20797414,.18510929,.40686274,.17877094,319,0,,,,,
2021-01-23,338,178,124,36,1289,854,300,125,152,10,103,78,78,7,267,83315,75620,7371,324,519969,493994,22455,2091,80439,14800,1429,14940,7378,7378,67,.26221877,.20843092,.41333333,.28799999,320,0,,,,,
2021-01-24,110,103,3,4,648,605,3,37,27,3,116,80,80,19,88,83425,75723,7374,328,520617,494599,22458,2128,80527,14827,1432,15056,7458,7458,86,.16975309,.17024793,1,.10810811,321,0,,,,,
2021-01-25,366,295,5,66,1925,1586,6,322,57,11,136,79,79,17,290,83791,76018,7379,394,522542,496185,22464,2450,80817,14884,1443,15192,7537,7537,103,.19012988,.18600252,.83333331,.20496894,322,0,,,,,
2021-01-26,350,230,69,51,2012,1485,166,353,110,8,135,92,92,19,273,84141,76248,7448,445,524554,497670,22630,2803,81090,14994,1451,15327,7629,7629,122,.17395626,.15488215,.41566265,.14447592,323,0,,,,,
2021-01-27,533,284,159,90,2370,1602,313,445,208,10,104,68,68,23,314,84674,76532,7607,535,526924,499272,22943,3248,81404,15202,1461,15431,7697,7697,145,.22489451,.1772784,.5079872,.20224719,324,0,,,,,
2021-01-28,456,254,99,103,2228,1573,225,417,171,13,113,60,60,23,327,85130,76786,7706,638,529152,500845,23168,3665,81731,15373,1474,15544,7757,7757,168,.20466787,.16147488,.44,.24700239,325,0,,,,,
2021-01-29,477,243,140,94,2610,1866,264,469,197,11,63,41,41,13,322,85607,77029,7846,732,531762,502711,23432,4134,82053,15570,1485,15607,7798,7798,181,.18275861,.13022508,.530303,.20042644,326,0,,,,,
2021-01-30,387,214,51,122,2737,1721,88,920,111,8,90,52,52,18,292,85994,77243,7897,854,534499,504432,23520,5054,82345,15681,1493,15697,7850,7850,199,.14139569,.12434631,.57954544,.1326087,327,0,,,,,
2021-01-31,232,83,100,49,1017,578,190,236,126,13,73,44,44,16,111,86226,77326,7997,903,535516,505010,23710,5290,82456,15807,1506,15770,7894,7894,215,.22812192,.14359862,.52631581,.20762712,328,0,,,,,
2021-02-01,496,246,97,153,3320,2059,146,1104,163,11,147,82,82,30,395,86722,77572,8094,1056,538836,507069,23856,6394,82851,15970,1517,15917,7976,7976,245,.1493976,.11947548,.66438359,.13858695,329,0,,,,,
2021-02-02,432,248,64,120,2732,1875,123,726,133,8,117,73,73,25,325,87154,77820,8158,1176,541568,508944,23979,7120,83176,16103,1525,16034,8049,8049,270,.15812592,.13226667,.52032518,.16528925,330,0,,,,,
2021-02-03,391,224,51,116,2762,1874,114,761,103,13,97,71,71,15,408,87545,78044,8209,1292,544330,510818,24093,7881,83584,16206,1538,16131,8120,8120,285,.14156409,.11953042,.44736841,.15243101,331,0,,,,,
2021-02-04,402,203,79,120,2988,1790,178,1008,149,12,90,63,63,17,359,87947,78247,8288,1412,547318,512608,24271,8889,83943,16355,1550,16221,8183,8183,302,.13453816,.11340782,.44382024,.11904762,332,0,,,,,
2021-02-05,426,183,109,134,2640,1561,289,778,163,12,116,67,67,26,375,88373,78430,8397,1546,549958,514169,24560,9667,84318,16518,1562,16337,8250,8250,328,.16136363,.11723255,.37716264,.1722365,333,0,,,,,
2021-02-06,332,130,103,99,2077,1201,204,665,147,7,97,67,67,20,369,88705,78560,8500,1645,552035,515370,24764,10332,84687,16665,1569,16434,8317,8317,348,.15984593,.10824313,.50490195,.14887218,334,0,,,,,
2021-02-07,159,82,0,77,939,616,0,310,36,13,109,67,67,29,89,88864,78642,8500,1722,552974,515986,24764,10642,84776,16701,1582,16543,8384,8384,377,.16932908,.13311689,,.2483871,335,0,,,,,
2021-02-08,474,233,51,190,3165,2030,116,1010,99,9,103,57,57,34,322,89338,78875,8551,1912,556139,518016,24880,11652,85098,16800,1591,16646,8441,8441,411,.14976303,.11477832,.43965518,.18811882,336,0,,,,,
2021-02-09,441,183,123,135,2602,1547,221,819,172,15,89,61,61,15,365,89779,79058,8674,2047,558741,519563,25101,12471,85463,16972,1606,16735,8502,8502,426,.16948502,.11829347,.55656111,.16483517,337,0,,,,,
2021-02-10,447,180,94,173,3634,2029,198,1392,150,15,112,58,58,25,496,90226,79238,8768,2220,562375,521592,25299,13863,85959,17122,1621,16847,8560,8560,451,.12300495,.088713653,.47474748,.12428161,338,0,,,,,
2021-02-11,401,208,71,122,2704,1762,151,765,106,26,76,53,53,15,415,90627,79446,8839,2342,565079,523354,25450,14628,86374,17228,1647,16923,8613,8613,466,.14829881,.11804767,.47019866,.15947713,339,0,,,,,
2021-02-12,389,169,76,144,2871,1768,132,959,134,12,98,50,50,28,430,91016,79615,8915,2486,567950,525122,25582,15587,86804,17362,1659,17021,8663,8663,494,.13549286,.095588237,.57575756,.15015641,340,0,,,,,
2021-02-13,380,192,68,120,2841,1634,177,1019,121,11,97,61,61,24,315,91396,79807,8983,2606,570791,526756,25759,16606,87119,17483,1670,17118,8724,8724,518,.13375571,.11750306,.38418078,.11776251,341,0,,,,,
2021-02-14,84,27,0,57,625,336,5,273,19,11,102,53,53,28,233,91480,79834,8983,2663,571416,527092,25764,16879,87352,17502,1681,17220,8777,8777,546,.1344,.080357142,0,.20879121,342,0,,,,,
2021-02-15,458,206,72,180,3003,1811,148,1031,126,13,134,77,77,35,497,91938,80040,9055,2843,574419,528903,25912,17910,87849,17628,1694,17354,8854,8854,581,.15251416,.11374931,.48648649,.17458779,343,0,,,,,
2021-02-16,383,187,57,139,2646,1646,105,882,115,13,91,44,44,42,370,92321,80227,9112,2982,577065,530549,26017,18792,88219,17743,1707,17445,8898,8898,623,.14474678,.11360875,.54285717,.15759636,344,0,,,,,
2021-02-17,366,157,80,129,2590,1483,174,917,137,16,67,34,34,28,359,92687,80384,9192,3111,579655,532032,26191,19709,88578,17880,1723,17512,8932,8932,651,.14131275,.10586648,.45977011,.14067611,345,0,,,,,
2021-02-18,347,158,51,138,2488,1490,137,851,97,10,90,61,61,20,415,93034,80542,9243,3249,582143,533522,26328,20560,88993,17977,1733,17602,8993,8993,671,.13946946,.10604027,.37226278,.16216215,346,0,,,,,
2021-02-19,384,141,66,177,2878,1661,138,1061,118,18,102,52,52,37,408,93418,80683,9309,3426,585021,535183,26466,21621,89401,18095,1751,17704,9045,9045,708,.133426,.084888622,.47826087,.16682374,347,0,,,,,
2021-02-20,336,112,80,144,2691,1533,136,1013,128,9,161,99,99,45,384,93754,80795,9389,3570,587712,536716,26602,22634,89785,18223,1760,17865,9144,9144,753,.12486064,.073059358,.58823532,.14215203,348,0,,,,,
2021-02-21,135,63,0,72,1051,600,3,433,38,15,83,50,50,26,106,93889,80858,9389,3642,588763,537316,26605,23067,89891,18261,1775,17948,9194,9194,779,.1284491,.105,0,.16628176,349,0,,,,,
2021-02-22,450,147,76,227,3581,2050,142,1369,148,20,97,55,55,31,435,94339,81005,9465,3869,592344,539366,26747,24436,90326,18409,1795,18045,9249,9249,810,.12566322,.071707316,.53521127,.16581446,350,0,,,,,
2021-02-23,423,206,71,146,3121,1846,171,1082,130,22,79,49,49,21,454,94762,81211,9536,4015,595465,541212,26918,25518,90780,18539,1817,18124,9298,9298,831,.13553348,.11159264,.41520467,.1349353,351,0,,,,,
2021-02-24,409,148,72,189,3168,1713,154,1287,140,14,75,41,41,30,427,95171,81359,9608,4204,598633,542925,27072,26805,91207,18679,1831,18199,9339,9339,861,.12910354,.086398132,.46753246,.14685315,352,0,,,,,
2021-02-25,487,231,82,174,3201,1829,162,1188,136,22,78,52,52,20,351,95658,81590,9690,4378,601834,544754,27234,27993,91558,18815,1853,18277,9391,9391,881,.15213996,.12629852,.50617284,.14646465,353,0,,,,,
2021-02-26,422,237,69,116,3015,1736,165,1097,113,17,105,58,58,39,368,96080,81827,9759,4494,604849,546490,27399,29090,91926,18928,1870,18382,9449,9449,920,.13996683,.13652074,.41818181,.10574294,354,0,,,,,
2021-02-27,417,214,66,137,2399,1396,134,856,132,13,102,71,71,26,321,96497,82041,9825,4631,607248,547886,27533,29946,92247,19060,1883,18484,9520,9520,946,.17382243,.15329513,.49253732,.16004673,355,0,,,,,
2021-02-28,97,29,0,68,865,523,0,331,21,11,142,76,76,58,115,96594,82070,9825,4699,608113,548409,27533,30277,92362,19081,1894,18626,9596,9596,1004,.11213873,.055449329,,.20543806,356,0,,,,,
2021-03-01,503,199,66,238,3513,2047,137,1307,150,22,166,82,82,69,417,97097,82269,9891,4937,611626,550456,27670,31584,92779,19231,1916,18792,9678,9678,1073,.14318247,.097215436,.48175183,.18209641,357,0,,,,,
2021-03-02,433,153,68,212,3171,1883,147,1128,122,13,107,64,64,35,406,97530,82422,9959,5149,614797,552339,27817,32712,93185,19353,1929,18899,9742,9742,1108,.13654998,.08125332,.46258503,.18794326,358,0,,,,,
2021-03-03,527,239,94,194,3529,2089,172,1251,164,17,111,58,58,42,353,98057,82661,10053,5343,618326,554428,27989,33963,93538,19517,1946,19010,9800,9800,1150,.14933409,.11440881,.54651165,.15507594,359,0,,,,,
2021-03-04,462,212,69,181,3215,1946,181,1065,131,23,87,42,42,35,416,98519,82873,10122,5524,621541,556374,28170,35028,93954,19648,1969,19097,9842,9842,1185,.1437014,.10894142,.38121548,.16995305,360,0,,,,,
2021-03-05,432,135,87,210,2995,1655,170,1158,143,12,95,48,48,33,472,98951,83008,10209,5734,624536,558029,28340,36186,94426,19791,1981,19192,9890,9890,1218,.14424039,.081570998,.51176471,.18134715,361,0,,,,,
2021-03-06,414,132,80,202,3291,1780,206,1286,137,19,105,56,56,44,424,99365,83140,10289,5936,627827,559809,28546,37472,94850,19928,2000,19297,9946,9946,1262,.12579763,.074157305,.3883495,.15707621,362,0,,,,,
2021-03-07,102,35,2,65,988,602,5,355,30,26,93,55,55,36,109,99467,83175,10291,6001,628815,560411,28551,37827,94959,19958,2026,19390,10001,10001,1298,.10323887,.058139537,.40000001,.18309858,363,0,,,,,
2021-03-08,464,203,31,230,3728,2212,72,1431,99,13,130,68,68,47,505,99931,83378,10322,6231,632543,562623,28623,39258,95464,20057,2039,19520,10069,10069,1345,.12446352,.091772154,.43055555,.16072677,364,0,,,,,
2021-03-09,504,185,85,234,3820,2204,180,1424,138,12,85,50,50,32,373,100435,83563,10407,6465,636363,564827,28803,40682,95837,20195,2051,19605,10119,10119,1377,.13193718,.083938293,.47222221,.16432585,365,0,,,,,
2021-03-10,507,170,61,276,3972,2164,159,1638,128,11,142,73,73,54,505,100942,83733,10468,6741,640335,566991,28962,42320,96342,20323,2062,19747,10192,10192,1431,.12764351,.078558229,.3836478,.16849817,366,0,,,,,
2021-03-11,503,205,79,219,4077,2303,159,1595,148,20,74,39,39,29,477,101445,83938,10547,6960,644412,569294,29121,43915,96819,20471,2082,19821,10231,10231,1460,.12337503,.089014329,.49685535,.13730408,367,0,,,,,
2021-03-12,443,170,55,218,4291,2440,166,1672,120,13,125,73,73,42,332,101888,84108,10602,7178,648703,571734,29287,45587,97151,20591,2095,19946,10304,10304,1502,.10323934,.06967213,.33132529,.13038278,368,0,,,,,
2021-03-13,401,173,63,165,4020,2212,153,1633,109,22,130,65,65,55,332,102289,84281,10665,7343,652723,573946,29440,47220,97483,20700,2117,20076,10369,10369,1557,.099751242,.078209765,.41176471,.10104103,369,0,,,,,
2021-03-14,125,22,1,102,1286,756,1,506,27,23,118,60,60,52,105,102414,84303,10666,7445,654009,574702,29441,47726,97588,20727,2140,20194,10429,10429,1609,.097200625,.02910053,1,.20158103,370,0,,,,,
2021-03-15,562,177,61,324,3662,2040,119,1490,138,13,159,90,90,57,505,102976,84480,10727,7769,657671,576742,29560,49216,98093,20865,2153,20353,10519,10519,1666,.15346806,.086764708,.51260507,.21744967,371,0,,,,,
2021-03-16,421,112,86,223,2502,1317,159,1011,140,15,108,70,70,31,466,103397,84592,10813,7992,660173,578059,29719,50227,98559,21005,2168,20461,10589,10589,1697,.16826539,.085041761,.5408805,.22057369,372,0,,,,,
2021-03-17,449,92,75,282,2608,1266,189,1138,147,15,118,68,68,44,455,103846,84684,10888,8274,662781,579325,29908,51365,99014,21152,2183,20579,10657,10657,1741,.17216258,.072669826,.3968254,.24780317,373,0,,,,,
2021-03-18,423,113,70,240,2944,1520,157,1256,149,11,123,78,78,38,453,104269,84797,10958,8514,665725,580845,30065,52621,99467,21301,2194,20702,10735,10735,1779,.14368206,.074342102,.44585988,.19108281,374,0,,,,,
2021-03-19,441,113,76,252,3176,1648,159,1355,147,14,111,66,66,43,466,104710,84910,11034,8766,668901,582493,30224,53976,99933,21448,2208,20813,10801,10801,1822,.13885391,.068567961,.47798741,.18597786,375,0,,,,,
2021-03-20,391,96,101,194,3026,1578,180,1251,153,17,184,128,128,48,464,105101,85006,11135,8960,671927,584071,30404,55227,100397,21601,2225,20997,10929,10929,1870,.12921348,.060836501,.56111109,.15507594,376,0,,,,,
2021-03-21,137,29,1,107,928,477,1,433,33,17,108,61,61,45,90,105238,85035,11136,9067,672855,584548,30405,55660,100487,21634,2242,21105,10990,10990,1915,.14762931,.060796645,1,.24711317,377,0,,,,,
2021-03-22,551,142,80,329,3180,1641,133,1397,144,9,132,74,74,51,429,105789,85177,11216,9396,676035,586189,30538,57057,100916,21778,2251,21237,11064,11064,1966,.17327043,.0865326,.60150373,.23550466,378,0,,,,,
2021-03-23,493,135,102,256,3338,1743,157,1419,167,19,119,60,60,53,436,106282,85312,11318,9652,679373,587932,30695,58476,101352,21945,2270,21356,11124,11124,2019,.14769323,.077452667,.64968151,.18040873,379,0,,,,,
2021-03-24,514,131,103,280,3384,1742,197,1425,175,20,109,65,65,41,430,106796,85443,11421,9932,682757,589674,30892,59901,101782,22120,2290,21465,11189,11189,2060,.15189125,.075200915,.52284265,.19649123,380,0,,,,,
2021-03-25,609,187,116,306,3827,1969,229,1613,184,16,110,56,56,44,412,107405,85630,11537,10238,686584,591643,31121,61514,102194,22304,2306,21575,11245,11245,2104,.15913248,.094972067,.50655019,.18970862,381,0,,,,,
2021-03-26,487,127,87,273,3336,1716,172,1433,153,15,104,54,54,47,385,107892,85757,11624,10511,689920,593359,31293,62947,102579,22457,2321,21679,11299,11299,2151,.14598322,.074009322,.50581396,.19050942,382,0,,,,,
2021-03-27,416,131,62,223,2761,1507,146,1090,123,18,95,39,39,52,329,108308,85888,11686,10734,692681,594866,31439,64037,102908,22580,2339,21774,11338,11338,2203,.15067005,.086927667,.42465752,.20458716,383,0,,,,,
2021-03-28,139,34,1,104,1148,604,1,522,33,21,153,72,72,76,131,108447,85922,11687,10838,693829,595470,31440,64559,103039,22613,2360,21927,11410,11410,2279,.12108014,.05629139,1,.19923371,384,0,,,,,
2021-03-29,637,181,62,394,4163,2245,127,1771,139,20,137,78,78,52,529,109084,86103,11749,11232,697992,597715,31567,66330,103568,22752,2380,22064,11488,11488,2331,.15301466,.080623604,.48818898,.22247317,385,0,,,,,
2021-03-30,516,150,82,284,4095,2236,163,1680,160,16,97,55,55,37,441,109600,86253,11831,11516,702087,599951,31730,68010,104009,22912,2396,22161,11543,11543,2368,.12600733,.067084081,.50306749,.16904762,386,0,,,,,
2021-03-31,581,153,73,355,3764,1992,151,1601,155,20,88,51,51,35,491,110181,86406,11904,11871,705851,601943,31881,69611,104500,23067,2416,22249,11594,11594,2403,.15435706,.076807231,.48344371,.22173642,387,0,,,,,
2021-04-01,319,52,51,216,1423,667,114,626,113,16,210,100,100,93,498,110500,86458,11955,12087,707274,602610,31995,70237,104998,23180,2432,22459,11694,11694,2496,.22417428,.07796102,.44736841,.34504792,388,0,,,,,
2021-04-02,212,30,0,182,1161,560,1,583,50,17,126,46,46,74,450,110712,86488,11955,12269,708435,603170,31996,70820,105448,23230,2449,22585,11740,11740,2570,.1826012,.053571429,0,.31217837,389,0,,,,,
2021-04-03,470,67,104,299,3400,1597,200,1577,172,26,126,63,63,60,423,111182,86555,12059,12568,711835,604767,32196,72397,105871,23402,2475,22711,11803,11803,2630,.1382353,.041953664,.51999998,.18960051,390,0,,,,,
2021-04-04,161,27,1,133,1154,603,2,526,45,23,128,62,62,65,137,111343,86582,12060,12701,712989,605370,32198,72923,106008,23447,2498,22839,11865,11865,2695,.13951473,.044776119,.5,.25285172,391,0,,,,,
2021-04-05,773,219,64,490,4510,2430,124,1933,178,23,144,66,66,73,589,112116,86801,12124,13191,717499,607800,32322,74856,106597,23625,2521,22983,11931,11931,2768,.1713969,.09012346,.51612902,.25349197,392,0,,,,,
2021-04-06,643,183,26,434,4551,2414,44,2068,136,25,140,69,69,69,498,112759,86984,12150,13625,722050,610214,32366,76924,107095,23761,2546,23123,12000,12000,2837,.14128762,.075807787,.59090906,.2098646,393,0,,,,,
