fecha,UCI,NOUCI,NIVELII,UCIN
2020-12-19,.7391304347826086,.2564102564102564,.1567567567567568,
2020-12-20,.7391304347826086,.2564102564102564,.1675675675675676,
2020-12-21,.7826086956521739,.2692307692307692,.1837837837837838,
2020-12-22,.7826086956521739,.2628205128205128,.2,
2020-12-23,.7826086956521739,.2147435897435897,.1675675675675676,
2020-12-24,.7826086956521739,.217948717948718,.172972972972973,
2020-12-25,.7826086956521739,.2051282051282051,.172972972972973,
2020-12-26,.7391304347826086,.2115384615384615,.1783783783783784,
2020-12-27,.7826086956521739,.2147435897435897,.1891891891891892,
2020-12-28,.7826086956521739,.2019230769230769,.1567567567567568,
2020-12-29,.7826086956521739,.2211538461538461,.1567567567567568,
2020-12-30,.7826086956521739,.2564102564102564,.2,
2020-12-31,.6956521739130435,.2147435897435897,.1567567567567568,
2021-01-01,.7391304347826086,.2115384615384615,.1567567567567568,
2021-01-02,.7391304347826086,.2115384615384615,.172972972972973,
2021-01-03,.7391304347826086,.2083333333333333,.1675675675675676,
2021-01-04,.7826086956521739,.2467948717948718,.1621621621621622,
2021-01-05,.7826086956521739,.266025641025641,.1675675675675676,
2021-01-06,.7826086956521739,.3461538461538461,.1675675675675676,
2021-01-07,.7826086956521739,.3301282051282051,.1945945945945946,
2021-01-08,.8571428571428571,.3685897435897436,.172972972972973,
2021-01-09,.72,.4006410256410257,.1945945945945946,
2021-01-10,.8695652173913043,.407051282051282,.2108108108108108,
2021-01-11,.8695652173913043,.3846153846153846,.2,
2021-01-12,.8695652173913043,.3653846153846154,.2216216216216216,
2021-01-13,.9130434782608695,.3493589743589743,.2432432432432433,
2021-01-14,.9130434782608695,.3717948717948718,.2432432432432433,
2021-01-15,.9565217391304348,.3493589743589743,.2324324324324324,
2021-01-16,.9565217391304348,.3461538461538461,.2540540540540541,
2021-01-17,1,.3557692307692308,.2648648648648649,
2021-01-18,1,.4006410256410257,.2,
2021-01-19,1,.3493589743589743,.2875,
2021-01-20,1,.3802816901408451,.2875,
2021-01-21,.84,.4054054054054054,.1882352941176471,
2021-01-22,.8695652173913043,.3846153846153846,.1882352941176471,
2021-01-23,.8260869565217391,.3846153846153846,.1882352941176471,
2021-01-24,.9130434782608695,.3846153846153846,.1882352941176471,
2021-01-25,.8695652173913043,.4743589743589743,.3081395348837209,
2021-01-26,.8260869565217391,.4967948717948718,.2790697674418605,
2021-01-27,.9130434782608695,.4615384615384616,.3255813953488372,
2021-01-28,.9130434782608695,.4519230769230769,.3111111111111111,
2021-01-29,.9130434782608695,.4807692307692308,.3125,
2021-01-30,.9166666666666666,.4903846153846154,.3125,
2021-01-31,.9166666666666666,.4487179487179487,.3125,
2021-02-01,.92,.4486301369863014,.3854748603351955,
2021-02-02,.92,.4486301369863014,.3854748603351955,
2021-02-03,.875,.3951890034364261,.3128491620111732,
2021-02-04,.875,.4020618556701031,.3128491620111732,
2021-02-05,.8571428571428571,.436426116838488,.3184357541899441,
2021-02-06,.8571428571428571,.476063829787234,.335195530726257,
2021-02-07,.8571428571428571,.4148936170212766,.3240223463687151,
2021-02-08,.9428571428571428,.5169712793733682,.3184357541899441,
2021-02-09,.9714285714285714,.5328282828282829,.3240223463687151,
2021-02-10,.9714285714285714,.5771144278606966,.3463687150837989,
2021-02-11,.9428571428571428,.5728643216080402,.2857142857142857,
2021-02-12,.9428571428571428,.6781326781326781,.28,
2021-02-13,.9428571428571428,.6113861386138614,.3371428571428571,
2021-02-14,.9428571428571428,.6089108910891089,.3257142857142857,
2021-02-15,.9714285714285714,.581453634085213,.3885714285714286,
2021-02-16,.9444444444444444,.581453634085213,.3885714285714286,
2021-02-17,.9428571428571428,.5800970873786407,.3128491620111732,
2021-02-18,.9444444444444444,.662621359223301,.2737430167597765,
2021-02-19,1,.6101694915254238,.2737430167597765,
2021-02-20,1,.6138613861386139,.3128491620111732,
2021-02-21,.9487179487179487,.6165413533834586,.3072625698324022,
2021-02-22,.9487179487179487,.6165413533834586,.3128491620111732,
2021-02-23,.9487179487179487,.6262376237623762,.2722222222222222,
2021-02-24,.9487179487179487,.681592039800995,.2722222222222222,
2021-02-25,.9487179487179487,.6838235294117647,.2513966480446927,
2021-02-26,1,.7047146401985112,.2960893854748604,
2021-02-27,1,.6475,.2793296089385475,
2021-02-28,.95,.6314496314496314,.217877094972067,
2021-03-01,.9487179487179487,.6577017114914425,.2122905027932961,
2021-03-02,.95,.6454767726161369,.2122905027932961,
2021-03-03,.9487179487179487,.6604215456674473,.2457142857142857,
2021-03-04,.9487179487179487,.6950354609929078,.2625698324022346,
2021-03-05,.925,.6580188679245284,.2742857142857143,
2021-03-06,.9,.6594724220623501,.36,
2021-03-07,.9,.540133779264214,.2857142857142857,
2021-03-08,.9,.5357737104825291,.2681564245810056,
2021-03-09,.9,.5125208681135225,.2849162011173184,
2021-03-10,.9,.5221238938053098,.2849162011173184,
2021-03-11,.9,.5212014134275619,.2849162011173184,
2021-03-12,.9,.5212014134275619,.2849162011173184,
2021-03-13,.9,.5212014134275619,.2849162011173184,
2021-03-14,.9,.5212014134275619,.2849162011173184,
2021-03-15,.9,.5212014134275619,.2849162011173184,
2021-03-16,.9,.5212014134275619,.2849162011173184,
2021-03-17,1,.5376344086021505,.3364928909952606,
2021-03-18,1,.5017921146953405,.3364928909952606,
2021-03-19,1,.5117967332123412,.3088235294117647,
2021-03-20,.9534883720930233,.5401069518716578,.3490566037735849,
2021-03-21,.9534883720930233,.5401069518716578,.3490566037735849,
2021-03-22,1,.5452930728241563,.3490566037735849,
2021-03-23,1,.5519031141868512,.3774509803921569,
2021-03-24,1,.5471014492753623,.3774509803921569,
2021-03-25,1,.5369369369369369,.3431372549019608,
2021-03-26,.8604651162790697,.5,.3079178885630499,
2021-03-27,.8604651162790697,.5,.3079178885630499,
2021-03-28,.8604651162790697,.5072254335260116,.3079178885630499,
2021-03-29,1,.5204081632653061,.3044776119402985,
2021-03-30,1,.5804195804195804,.3529411764705883,
2021-03-31,1,.5345132743362832,.2476635514018692,
2021-04-01,1,.5345132743362832,.2476635514018692,
2021-04-02,1,.5345132743362832,.2476635514018692,
2021-04-03,1,.5345132743362832,.2476635514018692,
2021-04-04,1,.5345132743362832,.2476635514018692,
2021-04-05,1,.5345132743362832,.2476635514018692,
2021-04-06,1,.5345132743362832,.2476635514018692,
2021-04-07,1,.5345132743362832,.2476635514018692,
2021-04-08,1,.5345132743362832,.2476635514018692,
2021-04-09,1,.5345132743362832,.2476635514018692,
2021-04-10,1,.5345132743362832,.2476635514018692,
2021-04-11,1,.5345132743362832,.2476635514018692,
2021-04-12,1,.5345132743362832,.2476635514018692,
2021-04-13,1,.5721153846153846,.331858407079646,
2021-04-14,1,.6059654631083202,.3644067796610169,
2021-04-15,1,.5758998435054773,.3485477178423236,
2021-04-16,1,.5758998435054773,.3485477178423236,
2021-04-17,1,.5738724727838258,.3651452282157676,
2021-04-18,1,.5046728971962616,.3485477178423236,
2021-04-19,.8666666666666667,.5132192846034215,.3734439834024896,
2021-04-20,1,.5132192846034215,.3734439834024896,
2021-04-21,1,.5117370892018779,.3734439834024896,
2021-04-22,1,.5639810426540285,.3659574468085106,
2021-04-23,1,.5639810426540285,.3659574468085106,
2021-04-24,1,.5639810426540285,.3659574468085106,
2021-04-25,1,.5639810426540285,.3659574468085106,
2021-04-26,1,.5072,.3392070484581498,
2021-04-27,1,.5302547770700637,.4713656387665198,
2021-04-28,1,.61101243339254,.4506172839506173,
2021-04-29,1,.6264274061990212,.4811320754716981,
2021-04-30,1,.6264274061990212,.4811320754716981,
2021-05-01,1,.6264274061990212,.4811320754716981,
2021-05-02,1,.6264274061990212,.4811320754716981,
2021-05-03,1,.5942028985507246,.3590909090909091,
2021-05-04,1,.573268921095008,.3363636363636364,
2021-05-05,1,.571658615136876,.3590909090909091,
2021-05-06,1,.6378737541528239,.5074626865671642,
2021-05-07,1,.5668276972624798,.4181818181818182,
2021-05-08,1,.5668276972624798,.4181818181818182,
2021-05-09,1,.5668276972624798,.4181818181818182,
2021-05-10,1,.6378737541528239,.5074626865671642,
2021-05-11,1,.5305466237942122,.3574660633484163,
2021-05-12,1,.531502423263328,.3936651583710407,
2021-05-13,1,.5627009646302251,.4389140271493213,
2021-05-14,1,.5700483091787439,.4636363636363636,
2021-05-15,1,.5700483091787439,.4636363636363636,
2021-05-16,1,.5395569620253164,.3852813852813853,
2021-05-17,1,.569620253164557,.3982683982683983,
2021-05-18,1,.5723076923076923,.4257028112449799,
2021-05-19,1,.5659509202453987,.4223107569721116,
2021-05-20,1,.5475460122699386,.4223107569721116,
