fecha,positivo,positivo_rapida,positivo_molecular,positivo_antigenica,muestra,muestra_rapida,muestra_molecular,muestra_antigenica,sintomaticos,defunciones,inicio,inicio_molecular,inicio_rapida,inicio_antigenica,recuperado,total_positivo,total_positivo_rapida,total_positivo_molecular,total_positivo_antigenica,total_muestra,total_muestra_rapida,total_muestra_molecular,total_muestra_antigenica,total_recuperado,total_sintomaticos,total_defunciones,total_inicio,total_inicio_molecular,total_inicio_rapida,total_inicio_antigenica,posi,posi_rapida,posi_molecular,posi_antigenica,dias,primera_ola_positivo,segunda_ola_positivo,primera_ola_defunciones,segunda_ola_defunciones,primera_ola_tasamolecular,segunda_ola_tasamolecular
2021-01-22,362,250,82,30,1443,1071,194,169,130,9,101,74,74,8,419,81231,73712,7238,281,513643,488591,21655,1974,78628,14452,1423,14522,7225,7225,59,.25086626,.23342671,.42268041,.17751479,319,0,,,,,
2021-01-23,326,168,123,35,992,572,293,117,149,10,102,78,78,7,243,81557,73880,7361,316,514635,489163,21948,2091,78871,14601,1433,14624,7303,7303,66,.32862905,.2937063,.41979522,.29914531,320,0,,,,,
2021-01-24,108,101,3,4,449,409,3,34,26,3,111,80,80,17,79,81665,73981,7364,320,515084,489572,21951,2125,78950,14627,1436,14735,7383,7383,83,.24053451,.24694377,1,.11764706,321,0,,,,,
2021-01-25,339,272,5,62,1407,1105,6,285,55,11,129,79,79,16,245,82004,74253,7369,382,516491,490677,21957,2410,79195,14682,1447,14864,7462,7462,99,.24093817,.24615385,.83333331,.21754386,322,0,,,,,
2021-01-26,327,211,68,48,1366,938,163,257,109,8,133,92,92,18,240,82331,74464,7437,430,517857,491615,22120,2667,79435,14791,1455,14997,7554,7554,117,.23938507,.22494669,.41717792,.18677042,323,0,,,,,
2021-01-27,517,270,160,87,1706,968,305,421,206,12,102,67,67,23,281,82848,74734,7597,517,519563,492583,22425,3088,79716,14997,1467,15099,7621,7621,140,.30304807,.27892563,.52459013,.20665084,324,0,,,,,
2021-01-28,433,233,99,101,1705,1068,223,400,170,14,110,60,60,21,317,83281,74967,7696,618,521268,493651,22648,3488,80033,15167,1481,15209,7681,7681,161,.25395894,.21816479,.44394618,.2525,325,0,,,,,
2021-01-29,455,224,140,91,1841,1129,257,443,197,12,62,41,41,12,302,83736,75191,7836,709,523109,494780,22905,3931,80335,15364,1493,15271,7722,7722,173,.24714829,.19840567,.54474705,.2054176,326,0,,,,,
2021-01-30,371,201,51,119,1721,747,85,881,109,8,87,52,52,18,281,84107,75392,7887,828,524830,495527,22990,4812,80616,15473,1501,15358,7774,7774,191,.21557234,.26907632,.60000002,.13507378,327,0,,,,,
2021-01-31,227,80,100,47,766,338,188,227,126,13,72,44,44,16,108,84334,75472,7987,875,525596,495865,23178,5039,80724,15599,1514,15430,7818,7818,207,.29634464,.23668639,.53191489,.20704846,328,0,,,,,
2021-02-01,464,222,97,145,2058,905,141,1001,158,11,142,79,79,30,371,84798,75694,8084,1020,527654,496770,23319,6040,81095,15757,1525,15572,7897,7897,237,.22546162,.24530387,.68794328,.14485514,329,0,,,,,
2021-02-02,392,213,64,115,1767,948,119,690,128,10,115,71,71,24,307,85190,75907,8148,1135,529421,497718,23438,6730,81402,15885,1535,15687,7968,7968,261,.22184494,.22468354,.53781515,.16666667,330,0,,,,,
2021-02-03,360,199,51,110,1650,844,111,682,101,13,95,70,70,14,396,85550,76106,8199,1245,531071,498562,23549,7412,81798,15986,1548,15782,8038,8038,275,.21818182,.235782,.45945945,.16129032,331,0,,,,,
2021-02-04,385,192,79,114,1821,716,175,917,146,13,88,62,62,16,331,85935,76298,8278,1359,532892,499278,23724,8329,82129,16132,1561,15870,8100,8100,291,.21142229,.26815644,.45142856,.12431843,332,0,,,,,
2021-02-05,403,168,109,126,1721,681,280,747,158,13,114,66,66,24,351,86338,76466,8387,1485,534613,499959,24004,9076,82480,16290,1574,15984,8166,8166,315,.23416618,.24669604,.38928571,.16867469,333,0,,,,,
2021-02-06,326,126,103,97,1304,467,200,629,145,8,94,66,66,18,355,86664,76592,8490,1582,535917,500426,24204,9705,82835,16435,1582,16078,8232,8232,333,.25,.26980728,.51499999,.15421304,334,0,,,,,
2021-02-07,144,73,0,71,510,208,0,289,34,13,107,65,65,29,86,86808,76665,8490,1653,536427,500634,24204,9994,82921,16469,1595,16185,8297,8297,362,.28235295,.35096154,,.24567474,335,0,,,,,
2021-02-08,453,219,51,183,1883,909,115,850,98,9,101,56,56,32,299,87261,76884,8541,1836,538310,501543,24319,10844,83220,16567,1604,16286,8353,8353,394,.24057356,.24092409,.44347826,.21529412,336,0,,,,,
2021-02-09,420,167,124,129,1534,559,217,742,172,16,86,60,60,14,328,87681,77051,8665,1965,539844,502102,24536,11586,83548,16739,1620,16372,8413,8413,408,.273794,.29874778,.5714286,.17385444,337,0,,,,,
2021-02-10,421,167,94,160,2013,559,194,1245,147,15,110,58,58,24,468,88102,77218,8759,2125,541857,502661,24730,12831,84016,16886,1635,16482,8471,8471,432,.20914058,.29874778,.48453608,.12851405,338,0,,,,,
2021-02-11,366,183,71,112,1619,767,147,677,103,28,76,53,53,15,403,88468,77401,8830,2237,543476,503428,24877,13508,84419,16989,1663,16558,8524,8524,447,.22606547,.23859191,.48299319,.16543575,339,0,,,,,
2021-02-12,375,161,76,138,1745,708,132,893,134,12,95,50,50,26,411,88843,77562,8906,2375,545221,504136,25009,14401,84830,17123,1675,16653,8574,8574,473,.21489972,.22740114,.57575756,.15453528,340,0,,,,,
2021-02-13,356,177,68,111,1657,547,174,924,119,12,96,61,61,24,306,89199,77739,8974,2486,546878,504683,25183,15325,85136,17242,1687,16749,8635,8635,497,.2148461,.32358319,.39080459,.12012987,341,0,,,,,
2021-02-14,78,27,0,51,313,83,4,215,18,11,100,53,53,26,223,89277,77766,8974,2537,547191,504766,25187,15540,85359,17260,1698,16849,8688,8688,523,.24920128,.3253012,0,.23720931,342,0,,,,,
2021-02-15,418,181,73,164,1745,760,148,822,121,15,131,77,77,32,468,89695,77947,9047,2701,548936,505526,25335,16362,85827,17381,1713,16980,8765,8765,555,.23954155,.2381579,.49324325,.19951338,343,0,,,,,
2021-02-16,350,166,57,127,1452,564,105,769,111,14,85,44,44,36,350,90045,78113,9104,2828,550388,506090,25440,17131,86177,17492,1727,17065,8809,8809,591,.24104683,.29432625,.54285717,.16514954,344,0,,,,,
2021-02-17,347,143,80,124,1445,471,171,787,136,16,67,34,34,28,337,90392,78256,9184,2952,551833,506561,25611,17918,86514,17628,1743,17132,8843,8843,619,.24013841,.30360934,.46783626,.15756035,345,0,,,,,
2021-02-18,321,140,51,130,1423,513,131,769,95,10,89,60,60,19,382,90713,78396,9235,3082,553256,507074,25742,18687,86896,17723,1753,17221,8903,8903,638,.22557977,.27290449,.38931298,.16905071,346,0,,,,,
2021-02-19,365,129,66,170,1564,468,137,941,116,18,100,52,52,35,390,91078,78525,9301,3252,554820,507542,25879,19628,87286,17839,1771,17321,8955,8955,673,.23337595,.27564102,.48175183,.18065888,347,0,,,,,
2021-02-20,315,99,80,136,1549,491,135,914,126,9,159,99,99,41,367,91393,78624,9381,3388,556369,508033,26014,20542,87653,17965,1780,17480,9054,9054,714,.20335701,.20162933,.5925926,.1487965,348,0,,,,,
2021-02-21,130,61,0,69,565,171,3,376,39,15,80,50,50,23,99,91523,78685,9381,3457,556934,508204,26017,20918,87752,18004,1795,17560,9104,9104,737,.2300885,.35672516,0,.18351063,349,0,,,,,
2021-02-22,427,137,76,214,1793,648,142,984,147,19,95,55,55,30,410,91950,78822,9457,3671,558727,508852,26159,21902,88162,18151,1814,17655,9159,9159,767,.23814836,.21141975,.53521127,.21747968,350,0,,,,,
2021-02-23,384,182,71,131,1699,549,167,961,126,22,81,49,49,21,423,92334,79004,9528,3802,560426,509401,26326,22863,88585,18277,1836,17736,9208,9208,788,.2260153,.33151183,.42514971,.13631634,351,0,,,,,
2021-02-24,376,132,72,172,1681,425,148,1092,136,16,71,39,39,28,398,92710,79136,9600,3974,562107,509826,26474,23955,88983,18413,1852,17807,9247,9247,816,.22367638,.31058824,.48648649,.15750916,352,0,,,,,
2021-02-25,453,209,82,162,1770,559,161,1028,133,22,76,52,52,19,324,93163,79345,9682,4136,563877,510385,26635,24983,89307,18546,1874,17883,9299,9299,835,.25593221,.37388194,.50931674,.15758754,353,0,,,,,
2021-02-26,396,223,69,104,1692,598,162,915,110,17,103,57,57,36,353,93559,79568,9751,4240,565569,510983,26797,25898,89660,18656,1891,17986,9356,9356,871,.23404256,.37290969,.42592594,.1136612,354,0,,,,,
2021-02-27,391,198,66,127,1348,471,132,731,130,14,101,71,71,26,301,93950,79766,9817,4367,566917,511454,26929,26629,89961,18786,1905,18087,9427,9427,897,.29005936,.42038217,.5,.17373461,355,0,,,,,
2021-02-28,87,25,0,62,428,131,0,277,20,20,137,73,73,55,107,94037,79791,9817,4429,567345,511585,26929,26906,90068,18806,1925,18224,9500,9500,952,.20327103,.19083969,,.22382672,356,0,,,,,
2021-03-01,445,176,66,203,1877,692,133,1029,143,23,157,79,79,64,387,94482,79967,9883,4632,569222,512277,27062,27935,90455,18949,1948,18381,9579,9579,1016,.23708045,.25433525,.49624062,.19727892,357,0,,,,,
2021-03-02,390,127,68,195,1616,530,143,930,117,13,103,64,64,32,373,94872,80094,9951,4827,570838,512807,27205,28865,90828,19066,1961,18484,9643,9643,1048,.24133663,.23962264,.47552449,.20967741,358,0,,,,,
2021-03-03,472,200,94,178,1943,706,172,1048,161,17,103,54,54,40,336,95344,80294,10045,5005,572781,513513,27377,29913,91164,19227,1978,18587,9697,9697,1088,.24292332,.28328612,.54651165,.16984732,359,0,,,,,
2021-03-04,418,186,69,163,1737,640,170,904,127,23,86,42,42,34,387,95762,80480,10114,5168,574518,514153,27547,30817,91551,19354,2001,18673,9739,9739,1122,.24064478,.29062501,.40588236,.18030973,360,0,,,,,
2021-03-05,399,124,87,188,1536,450,168,905,141,13,96,48,48,32,454,96161,80604,10201,5356,576054,514603,27715,31722,92005,19495,2014,18769,9787,9787,1154,.25976563,.27555555,.51785713,.20773481,361,0,,,,,
2021-03-06,385,123,79,183,1714,452,204,1037,132,21,106,57,57,44,403,96546,80727,10280,5539,577768,515055,27919,32759,92408,19627,2035,18875,9844,9844,1198,.22462077,.2721239,.38725489,.17647059,362,0,,,,,
2021-03-07,88,29,2,57,435,148,5,256,26,26,91,55,55,34,102,96634,80756,10282,5596,578203,515203,27924,33015,92510,19653,2061,18966,9899,9899,1232,.20229885,.19594595,.40000001,.22265625,363,0,,,,,
2021-03-08,421,179,32,210,1989,702,73,1198,99,16,129,67,67,44,472,97055,80935,10314,5806,580192,515905,27997,34213,92982,19752,2077,19095,9966,9966,1276,.21166416,.25498575,.43835616,.17529215,364,0,,,,,
2021-03-09,463,164,85,214,2061,727,176,1145,135,13,83,48,48,32,330,97518,81099,10399,6020,582253,516632,28173,35358,93312,19887,2090,19178,10014,10014,1308,.22464822,.2255846,.48295453,.18689956,365,0,,,,,
2021-03-10,468,158,61,249,2134,609,154,1359,123,12,139,72,72,51,449,97986,81257,10460,6269,584387,517241,28327,36717,93761,20010,2102,19317,10086,10086,1359,.21930647,.2594417,.39610389,.18322296,366,0,,,,,
2021-03-11,457,181,79,197,2150,640,154,1335,140,21,71,39,39,27,438,98443,81438,10539,6466,586537,517881,28481,38052,94199,20150,2123,19388,10125,10125,1386,.21255814,.28281251,.51298702,.14756554,367,0,,,,,
2021-03-12,407,160,55,192,2272,690,159,1410,117,13,123,72,72,41,304,98850,81598,10594,6658,588809,518571,28640,39462,94503,20267,2136,19511,10197,10197,1427,.17913732,.23188406,.34591195,.13617021,368,0,,,,,
2021-03-13,330,126,63,141,1777,505,150,1100,102,22,128,66,66,52,309,99180,81724,10657,6799,590586,519076,28790,40562,94812,20369,2158,19639,10263,10263,1479,.18570624,.24950495,.41999999,.12818182,369,0,,,,,
2021-03-14,110,15,1,94,449,85,1,340,25,23,116,60,60,49,93,99290,81739,10658,6893,591035,519161,28791,40902,94905,20394,2181,19755,10323,10323,1528,.24498886,.17647059,1,.2764706,370,0,,,,,
2021-03-15,518,166,61,291,1874,600,120,1141,135,13,153,87,87,55,440,99808,81905,10719,7184,592909,519761,28911,42043,95345,20529,2194,19908,10410,10410,1583,.2764141,.27666667,.50833333,.25503945,371,0,,,,,
2021-03-16,384,98,86,200,1351,349,154,833,139,15,104,70,70,27,429,100192,82003,10805,7384,594260,520110,29065,42876,95774,20668,2209,20012,10480,10480,1610,.2842339,.28080228,.55844158,.24009603,372,0,,,,,
2021-03-17,411,86,76,249,1424,297,186,926,144,15,118,72,72,40,425,100603,82089,10881,7633,595684,520407,29251,43802,96199,20812,2224,20130,10552,10552,1650,.2886236,.28956228,.40860215,.26889849,373,0,,,,,
2021-03-18,393,108,70,215,1413,353,156,892,145,12,120,78,78,35,411,100996,82197,10951,7848,597097,520760,29407,44694,96610,20957,2236,20250,10630,10630,1685,.27813163,.305949,.44871795,.24103139,374,0,,,,,
2021-03-19,412,101,81,230,1583,346,160,1062,150,15,108,65,65,41,433,101408,82298,11032,8078,598680,521106,29567,45756,97043,21107,2251,20358,10695,10695,1726,.26026532,.29190752,.50625002,.21657251,375,0,,,,,
2021-03-20,361,86,101,174,1450,352,176,904,148,18,180,124,124,48,401,101769,82384,11133,8252,600130,521458,29743,46660,97444,21255,2269,20538,10819,10819,1774,.24896552,.24431819,.57386363,.19247788,376,0,,,,,
2021-03-21,118,20,1,97,371,62,1,291,32,17,103,59,59,42,75,101887,82404,11134,8349,600501,521520,29744,46951,97519,21287,2286,20641,10878,10878,1816,.3180593,.32258064,1,.33333334,377,0,,,,,
2021-03-22,505,135,80,290,1649,416,128,1096,139,9,134,75,75,51,405,102392,82539,11214,8639,602150,521936,29872,48047,97924,21426,2295,20775,10953,10953,1867,.30624622,.32451922,.625,.26459855,378,0,,,,,
2021-03-23,450,115,102,233,1627,380,154,1074,163,19,114,58,58,51,402,102842,82654,11316,8872,603777,522316,30026,49121,98326,21589,2314,20889,11011,11011,1918,.27658266,.30263159,.66233766,.21694599,379,0,,,,,
2021-03-24,483,127,104,252,1833,490,183,1139,168,21,110,66,66,40,397,103325,82781,11420,9124,605610,522806,30209,50260,98723,21757,2335,20999,11077,11077,1958,.26350245,.25918368,.56830603,.2212467,380,0,,,,,
2021-03-25,531,158,116,257,1786,416,229,1125,181,16,106,56,56,39,385,103856,82939,11536,9381,607396,523222,30438,51385,99108,21938,2351,21105,11133,11133,1997,.29731244,.37980768,.50655019,.22844444,381,0,,,,,
2021-03-26,448,120,87,241,1633,371,169,1077,147,16,103,54,54,45,349,104304,83059,11623,9622,609029,523593,30607,52462,99457,22085,2367,21208,11187,11187,2042,.2743417,.32345015,.51479292,.22376972,382,0,,,,,
2021-03-27,382,126,61,195,1379,446,139,774,119,20,96,39,39,51,292,104686,83185,11684,9817,610408,524039,30746,53236,99749,22204,2387,21304,11226,11226,2093,.27701232,.2825112,.43884891,.25193799,383,0,,,,,
2021-03-28,123,33,1,89,432,90,1,319,29,22,150,70,70,72,115,104809,83218,11685,9906,610840,524129,30747,53555,99864,22233,2409,21454,11296,11296,2165,.28472221,.36666667,1,.27899686,384,0,,,,,
2021-03-29,580,171,63,346,2086,623,127,1316,134,20,137,77,77,50,483,105389,83389,11748,10252,612926,524752,30874,54871,100347,22367,2429,21591,11373,11373,2215,.2780441,.27447832,.49606299,.26291794,385,0,,,,,
2021-03-30,478,138,82,258,2003,531,161,1294,156,17,94,54,54,35,397,105867,83527,11830,10510,614929,525283,31035,56165,100744,22523,2446,21685,11427,11427,2250,.23864204,.25988701,.50931674,.19938177,386,0,,,,,
2021-03-31,530,145,73,312,1950,551,147,1231,149,21,86,49,49,35,455,106397,83672,11903,10822,616879,525834,31182,57396,101199,22672,2467,21771,11476,11476,2285,.27179489,.2631579,.49659863,.25345248,387,0,,,,,
2021-04-01,290,51,51,188,787,174,106,491,109,16,212,100,100,88,443,106687,83723,11954,11010,617666,526008,31288,57887,101642,22781,2483,21983,11576,11576,2373,.36848792,.29310346,.48113209,.38289204,388,0,,,,,
2021-04-02,181,28,0,153,513,77,1,418,45,17,120,45,45,69,427,106868,83751,11954,11163,618179,526085,31289,58305,102069,22826,2500,22103,11621,11621,2442,.35282651,.36363637,0,.3660287,389,0,,,,,
2021-04-03,433,60,104,269,1457,193,198,1040,168,26,133,65,65,64,397,107301,83811,12058,11432,619636,526278,31487,59345,102466,22994,2526,22236,11686,11686,2506,.29718599,.31088084,.52525252,.25865385,390,0,,,,,
2021-04-04,132,13,0,119,433,71,0,339,40,23,125,62,62,60,125,107433,83824,12058,11551,620069,526349,31487,59684,102591,23034,2549,22361,11748,11748,2566,.30484989,.18309858,,.35103244,391,0,,,,,
2021-04-05,737,212,63,462,2347,734,116,1474,169,23,151,70,70,70,542,108170,84036,12121,12013,622416,527083,31603,61158,103133,23203,2572,22512,11818,11818,2636,.31401789,.28882834,.54310346,.31343284,392,0,,,,,
2021-04-06,569,164,26,379,2114,513,45,1530,133,26,151,72,72,71,465,108739,84200,12147,12392,624530,527596,31648,62688,103598,23336,2598,22663,11890,11890,2707,.26915801,.31968811,.5777778,.24771242,393,0,,,,,
2021-04-07,673,147,170,356,2178,450,263,1448,256,17,107,45,45,57,494,109412,84347,12317,12748,626708,528046,31911,64136,104092,23592,2615,22770,11935,11935,2764,.30899909,.32666665,.64638782,.24585636,394,0,,,,,
2021-04-08,625,178,119,328,2352,595,336,1396,219,25,140,52,52,71,429,110037,84525,12436,13076,629060,528641,32247,65532,104521,23811,2640,22910,11987,11987,2835,.2657313,.29915968,.35416666,.23495702,395,0,,,,,
2021-04-09,514,120,62,332,1945,349,129,1443,150,24,137,58,58,76,370,110551,84645,12498,13408,631005,528990,32376,66975,104891,23961,2664,23047,12045,12045,2911,.26426736,.34383956,.48062015,.23007622,396,0,,,,,
2021-04-10,547,129,106,312,1791,397,253,1122,189,19,150,60,60,77,323,111098,84774,12604,13720,632796,529387,32629,68097,105214,24150,2683,23197,12105,12105,2988,.30541596,.32493702,.41897234,.27807486,397,0,,,,,
2021-04-11,139,29,0,110,487,72,0,398,32,17,103,50,50,48,108,111237,84803,12604,13830,633283,529459,32629,68495,105322,24182,2700,23300,12155,12155,3036,.28542095,.40277779,,.27638191,398,0,,,,,
2021-04-12,614,161,57,396,2146,528,134,1464,169,20,146,62,62,70,615,111851,84964,12661,14226,635429,529987,32763,69959,105937,24351,2720,23446,12217,12217,3106,.28611371,.30492425,.42537314,.27049181,399,0,,,,,
2021-04-13,557,138,48,371,1965,351,143,1449,145,22,117,49,49,62,505,112408,85102,12709,14597,637394,530338,32906,71408,106442,24496,2742,23563,12266,12266,3168,.28346056,.3931624,.33566433,.25603864,400,0,,,,,
2021-04-14,529,133,101,295,2199,390,273,1512,178,24,108,38,38,62,543,112937,85235,12810,14892,639593,530728,33179,72920,106985,24674,2766,23671,12304,12304,3230,.2405639,.34102565,.36996338,.19510582,401,0,,,,,
2021-04-15,528,132,74,322,1892,393,206,1267,146,26,116,44,44,58,393,113465,85367,12884,15214,641485,531121,33385,74187,107378,24820,2792,23787,12348,12348,3288,.27906978,.33587787,.35922331,.25414366,402,0,,,,,
2021-04-16,493,118,72,303,1781,350,212,1195,156,24,134,57,57,73,267,113958,85485,12956,15517,643266,531471,33597,75382,107645,24976,2816,23921,12405,12405,3361,.2768108,.33714285,.33962265,.25355649,403,0,,,,,
2021-04-17,431,88,72,271,1503,326,161,993,145,23,132,64,64,58,496,114389,85573,13028,15788,644769,531797,33758,76375,108141,25121,2839,24053,12469,12469,3419,.28675982,.26993865,.44720498,.27291039,404,0,,,,,
2021-04-18,137,23,0,114,486,84,3,367,38,32,144,68,68,65,147,114526,85596,13028,15902,645255,531881,33761,76742,108288,25159,2871,24197,12537,12537,3484,.28189301,.27380952,0,.31062672,405,0,,,,,
2021-04-19,669,160,63,446,2371,427,196,1729,198,19,114,53,53,54,693,115195,85756,13091,16348,647626,532308,33957,78471,108981,25357,2890,24311,12590,12590,3538,.28215942,.37470725,.32142857,.25795257,406,0,,,,,
2021-04-20,482,140,42,300,1731,333,115,1260,132,23,144,69,69,60,537,115677,85896,13133,16648,649357,532641,34072,79731,109518,25489,2913,24455,12659,12659,3598,.27845177,.42042041,.36521739,.23809524,407,0,,,,,
2021-04-21,429,136,18,275,1608,383,68,1135,87,22,91,34,34,51,653,116106,86032,13151,16923,650965,533024,34140,80866,110171,25576,2935,24546,12693,12693,3649,.26679105,.35509139,.2647059,.24229075,408,0,,,,,
2021-04-22,478,124,74,280,1688,391,214,1061,162,22,101,46,46,48,597,116584,86156,13225,17203,652653,533415,34354,81927,110768,25738,2957,24647,12739,12739,3697,.28317535,.31713554,.34579438,.26390198,409,0,,,,,
2021-04-23,528,126,123,279,2018,370,313,1316,194,19,112,51,51,48,508,117112,86282,13348,17482,654671,533785,34667,83243,111276,25932,2976,24759,12790,12790,3745,.2616452,.34054053,.39297125,.21200608,410,0,,,,,
2021-04-24,430,110,80,240,1598,243,242,1096,146,17,113,48,48,55,511,117542,86392,13428,17722,656269,534028,34909,84339,111787,26078,2993,24872,12838,12838,3800,.26908636,.4526749,.33057851,.21897811,411,0,,,,,
2021-04-25,87,18,0,69,371,53,1,299,27,18,104,45,45,51,134,117629,86410,13428,17791,656640,534081,34910,84638,111921,26105,3011,24976,12883,12883,3851,.23450135,.33962265,0,.23076923,412,0,,,,,
2021-04-26,604,138,67,399,2242,431,145,1647,164,19,120,59,59,52,618,118233,86548,13495,18190,658882,534512,35055,86285,112539,26269,3030,25096,12942,12942,3903,.26940233,.3201856,.46206897,.24225865,413,0,,,,,
2021-04-27,572,238,56,278,2099,935,110,1039,139,15,97,33,33,58,562,118805,86786,13551,18468,660981,535447,35165,87324,113101,26408,3045,25193,12975,12975,3961,.27251071,.25454545,.5090909,.26756495,414,0,,,,,
2021-04-28,624,248,66,310,2451,1129,186,1112,162,24,86,41,41,35,534,119429,87034,13617,18778,663432,536576,35351,88436,113635,26570,3069,25279,13016,13016,3996,.25458997,.21966343,.3548387,.27877697,415,0,,,,,
2021-04-29,595,294,33,268,2211,1005,107,1071,113,28,77,43,43,31,515,120024,87328,13650,19046,665643,537581,35458,89507,114150,26683,3097,25356,13059,13059,4027,.26910901,.2925373,.30841121,.25023344,416,0,,,,,
2021-04-30,477,169,53,255,1702,488,131,1068,150,15,120,59,59,53,497,120501,87497,13703,19301,667345,538069,35589,90575,114647,26833,3112,25476,13118,13118,4080,.28025851,.34631148,.40458015,.23876405,417,0,,,,,
2021-05-01,299,59,86,154,1091,188,217,657,125,29,235,110,110,101,445,120800,87556,13789,19455,668436,538257,35806,91232,115092,26958,3141,25711,13228,13228,4181,.27406049,.31382978,.39631337,.23439878,418,0,,,,,
2021-05-02,88,20,1,67,348,52,1,280,28,15,145,83,83,53,134,120888,87576,13790,19522,668784,538309,35807,91512,115226,26986,3156,25856,13311,13311,4234,.25287357,.38461539,1,.23928571,419,0,,,,,
2021-05-03,488,128,31,329,1680,405,61,1184,122,30,140,70,70,59,645,121376,87704,13821,19851,670464,538714,35868,92696,115871,27108,3186,25996,13381,13381,4293,.2904762,.3160494,.50819671,.27787161,420,0,,,,,
2021-05-04,424,133,75,216,1712,446,189,1049,138,28,83,39,39,34,587,121800,87837,13896,20067,672176,539160,36057,93745,116458,27246,3214,26079,13420,13420,4327,.24766356,.29820627,.3968254,.20591038,421,0,,,,,
2021-05-05,461,119,92,250,1501,361,201,920,174,19,120,75,75,39,548,122261,87956,13988,20317,673677,539521,36258,94665,117006,27420,3233,26199,13495,13495,4366,.30712858,.32963988,.45771143,.27173913,422,0,,,,,
2021-05-06,369,118,72,179,1302,338,208,738,142,18,75,40,40,30,660,122630,88074,14060,20496,674979,539859,36466,95403,117666,27562,3251,26274,13535,13535,4396,.28341013,.34911242,.34615386,.24254742,423,0,,,,,
2021-05-07,481,219,72,190,1877,845,170,835,125,27,116,65,65,44,568,123111,88293,14132,20686,676856,540704,36636,96238,118234,27687,3278,26390,13600,13600,4440,.25625998,.25917161,.42352942,.2275449,424,0,,,,,
2021-05-08,283,102,23,158,964,268,59,629,100,8,134,60,60,65,388,123394,88395,14155,20844,677820,540972,36695,96867,118622,27787,3286,26524,13660,13660,4505,.29356846,.38059703,.3898305,.25119236,425,0,,,,,
2021-05-09,52,9,0,43,255,30,1,202,17,22,118,68,68,44,90,123446,88404,14155,20887,678075,541002,36696,97069,118712,27804,3308,26642,13728,13728,4549,.20392157,.30000001,0,.21287128,426,0,,,,,
2021-05-10,800,421,95,284,2167,877,297,973,206,20,173,102,102,61,586,124246,88825,14250,21171,680242,541879,36993,98042,119298,28010,3328,26815,13830,13830,4610,.36917397,.48004562,.31986532,.29188079,427,0,,,,,
2021-05-11,561,235,145,181,1709,529,379,782,209,19,109,58,58,45,455,124807,89060,14395,21352,681951,542408,37372,98824,119753,28219,3347,26924,13888,13888,4655,.32826215,.4442344,.38258576,.2314578,428,0,,,,,
2021-05-12,617,338,61,218,1774,798,169,789,147,18,125,73,73,47,489,125424,89398,14456,21570,683725,543206,37541,99613,120242,28366,3365,27049,13961,13961,4702,.34780157,.42355889,.36094674,.27629912,429,0,,,,,
2021-05-13,482,217,59,206,1498,568,138,777,136,15,104,72,72,27,416,125906,89615,14515,21776,685223,543774,37679,100390,120658,28502,3380,27153,14033,14033,4729,.32176235,.38204226,.42753622,.26512226,430,0,,,,,
2021-05-14,724,454,76,194,1782,881,174,711,154,16,131,65,65,62,535,126630,90069,14591,21970,687005,544655,37853,101101,121193,28656,3396,27284,14098,14098,4791,.40628508,.51532352,.43678162,.27285513,431,0,,,,,
2021-05-15,554,246,128,180,1737,698,251,778,190,10,146,98,98,35,336,127184,90315,14719,22150,688742,545353,38104,101879,121529,28846,3406,27430,14196,14196,4826,.3189407,.35243553,.50996017,.23136246,432,0,,,,,
2021-05-16,114,49,0,65,348,87,1,242,32,18,115,66,66,49,76,127298,90364,14719,22215,689090,545440,38105,102121,121605,28878,3424,27545,14262,14262,4875,.3275862,.56321841,0,.26859504,433,0,,,,,
2021-05-17,573,240,84,249,1703,741,146,792,187,24,103,58,58,36,782,127871,90604,14803,22464,690793,546181,38251,102913,122387,29065,3448,27648,14320,14320,4911,.33646506,.32388663,.57534248,.31439394,434,0,,,,,
2021-05-18,676,421,90,165,1689,878,202,597,176,12,93,40,40,49,540,128547,91025,14893,22629,692482,547059,38453,103510,122927,29241,3460,27741,14360,14360,4960,.40023682,.47949886,.44554454,.27638191,435,0,,,,,
2021-05-19,425,148,111,166,1312,450,236,605,176,21,85,48,48,35,679,128972,91173,15004,22795,693794,547509,38689,104115,123606,29417,3481,27826,14408,14408,4995,.32393292,.32888889,.47033897,.27438018,436,0,,,,,
2021-05-20,371,137,92,142,1193,378,202,598,150,15,88,47,47,35,462,129343,91310,15096,22937,694987,547887,38891,104713,124068,29567,3496,27914,14455,14455,5030,.31098071,.36243385,.45544556,.2374582,437,0,,,,,
2021-05-21,428,195,72,161,1290,457,173,648,144,12,52,38,38,14,716,129771,91505,15168,23098,696277,548344,39064,105361,124784,29711,3508,27966,14493,14493,5044,.33178294,.42669585,.41618496,.24845679,438,0,,,,,
2021-05-22,474,268,73,133,1310,569,211,516,132,14,42,20,20,22,426,130245,91773,15241,23231,697587,548913,39275,105877,125210,29843,3522,28008,14513,14513,5066,.36183205,.47100174,.34597155,.25775194,439,0,,,,,
2021-05-23,114,55,2,57,289,84,2,189,30,14,38,22,22,15,90,130359,91828,15243,23288,697876,548997,39277,106066,125300,29873,3536,28046,14535,14535,5081,.39446366,.65476191,1,.30158731,440,0,,,,,
